UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,10,2020,65,3892761,1844811,2047950,1517220,1644124,197742,246754,17624,19437,87893,110245,3093,3411,21239,23979,1534830,1663669,203186,253951,29394,32956,94925,117703,5560,6128,1652825,1833545,1344419,1451264,189880,237372,12038,14029,86191,108334,2582,2805,17715,19741,1358971,1467123,193834,242694,21893,25330,92479,114865,4710,5138,191986,214405,172801,192860,7862,9382,5586,5408,1702,1911,511,606,3524,4238,175859,196546,9352,11257,7501,7626,2446,2838,850,990
R,10,2020,66,3764175,1773435,1990740,1466570,1605567,184923,235739,16297,18372,83163,105206,2821,3208,19661,22648,1482955,1624028,189924,242381,27376,31376,89578,112045,5001,5806,1597641,1790870,1307956,1425320,177667,227234,11405,13471,81702,103392,2347,2637,16564,18816,1321639,1440443,181372,232190,20834,24451,87410,109422,4255,4894,175794,199870,158614,180247,7256,8505,4892,4901,1461,1814,474,571,3097,3832,161316,183585,8552,10191,6542,6925,2168,2623,746,912
R,10,2020,67,3576462,1675908,1900554,1394213,1542613,168280,218719,15020,16886,77484,98242,2648,2885,18263,21209,1409458,1559973,172752,224838,25498,29158,83341,104720,4699,5324,1516325,1715701,1250329,1375649,161642,210825,10542,12446,76151,96676,2240,2414,15421,17691,1263135,1389941,164902,215424,19463,22840,81403,102381,4034,4545,159583,184853,143884,166964,6638,7894,4478,4440,1333,1566,408,471,2842,3518,146323,170032,7850,9414,6035,6318,1938,2339,665,779
R,10,2020,68,3461439,1618455,1842984,1353259,1500451,156915,208120,13798,15918,75163,96195,2554,2826,16766,19474,1367219,1516447,161081,213680,23439,27460,80472,101888,4497,5060,1470392,1670367,1219456,1344391,150908,200758,9824,11787,73863,94680,2171,2383,14170,16368,1231142,1357682,153986,205000,18056,21658,78625,99675,3861,4299,148063,172617,133803,156060,6007,7362,3974,4131,1300,1515,383,443,2596,3106,136077,158765,7095,8680,5383,5802,1847,2213,636,761
R,10,2020,69,3298040,1535704,1762336,1287988,1436271,148448,200620,12984,14998,68264,89609,2273,2566,15747,18272,1301039,1451251,152309,205917,22321,25991,73109,94750,4095,4638,1395609,1598999,1160920,1288651,142861,193624,9375,11096,67113,88147,1945,2163,13395,15318,1171934,1301028,145767,197661,17391,20524,71452,92650,3552,3966,140095,163337,127068,147620,5587,6996,3609,3902,1151,1462,328,403,2352,2954,129105,150223,6542,8256,4930,5467,1657,2100,543,672
R,10,2020,70,3191230,1482380,1708850,1235906,1386846,145063,194361,12643,14387,71232,93208,2302,2453,15234,17595,1248583,1401128,148861,199547,21642,24761,75905,98451,4061,4497,1348707,1549073,1114885,1242301,139601,187430,9197,10679,70128,91801,1934,2100,12962,14762,1125593,1254154,142453,191353,16917,19578,74307,96360,3508,3848,133673,159777,121021,144545,5462,6931,3446,3708,1104,1407,368,353,2272,2833,122990,146974,6408,8194,4725,5183,1598,2091,553,649
R,10,2020,71,3097979,1437488,1660491,1208714,1359130,133177,181742,11902,13435,67374,87189,2224,2442,14097,16553,1220446,1372663,136543,186536,20370,23398,71643,91834,3872,4325,1313771,1512873,1096442,1225145,128284,175480,8745,10116,66346,85990,1894,2079,12060,14063,1106413,1236529,130825,179173,16096,18805,70139,90073,3332,3737,123717,147618,112272,133985,4893,6262,3157,3319,1028,1199,330,363,2037,2490,114033,136134,5718,7363,4274,4593,1504,1761,540,588
R,10,2020,72,3010975,1393705,1617270,1179917,1333936,124318,171590,10988,12760,63290,80990,1993,2270,13199,15724,1190875,1346937,127578,175970,18927,22302,67210,85395,3497,4033,1278714,1478029,1075550,1207556,119697,165838,8175,9653,62351,79810,1699,1945,11242,13227,1084804,1218370,122174,169158,15037,17884,65827,83651,3029,3475,114991,139241,104367,126380,4621,5752,2813,3107,939,1180,294,325,1957,2497,106071,128567,5404,6812,3890,4418,1383,1744,468,558
R,10,2020,73,3141781,1453238,1688543,1251090,1421700,117040,161476,11026,12223,58761,75385,1897,2003,13424,15756,1262383,1434850,120200,165859,19443,22016,62464,79562,3410,3694,1344207,1554326,1151809,1299414,112963,156060,8257,9382,57910,74254,1623,1712,11645,13504,1161562,1310589,115411,159468,15691,17967,61196,77955,2969,3220,109031,134217,99281,122286,4077,5416,2769,2841,851,1131,274,291,1779,2252,100821,124261,4789,6391,3752,4049,1268,1607,441,474
R,10,2020,74,2431032,1115531,1315501,951925,1095161,91515,130169,8629,9993,51152,65651,1692,1732,10618,12795,960877,1105738,94012,133659,15000,17557,54245,69372,2980,3240,1022380,1197440,867117,987757,87891,125164,6345,7566,50445,64670,1477,1491,9105,10792,874755,996582,89770,127810,11931,14083,53194,67942,2602,2838,93151,118061,84808,107404,3624,5005,2284,2427,707,981,215,241,1513,2003,86122,109156,4242,5849,3069,3474,1051,1430,378,402
R,10,2020,75,2209663,1005651,1204012,854740,998745,85392,122986,7746,9259,46923,59886,1493,1649,9357,11487,862569,1008254,87625,126127,13271,16073,49727,63186,2691,3003,919089,1093650,775745,898052,82155,118510,5723,6975,46235,59004,1278,1416,7953,9693,782343,906000,83814,120867,10502,12846,48712,61906,2332,2602,86562,110362,78995,100693,3237,4476,2023,2284,688,882,215,233,1404,1794,80226,102254,3811,5260,2769,3227,1015,1280,359,401
R,10,2020,76,2130702,961896,1168806,822350,976284,78357,115340,7172,8487,43894,56094,1292,1526,8831,11075,829771,985456,80392,118450,12486,15113,46477,59202,2394,2857,884863,1066819,751990,883108,75354,111341,5390,6422,43343,55240,1131,1307,7655,9401,758382,890820,76917,113722,10094,12197,45657,57962,2112,2499,77033,101987,70360,93176,3003,3999,1782,2065,551,854,161,219,1176,1674,71389,94636,3475,4728,2392,2916,820,1240,282,358
R,10,2020,77,2160106,968719,1191387,839120,1009726,73950,111738,6600,8151,39677,49834,1200,1308,8172,10630,846064,1018605,75786,114588,11652,14629,41893,52700,2227,2551,897423,1094363,773851,921104,71234,107856,5062,6174,39124,49108,1056,1124,7096,8997,779869,928577,72632,109975,9561,11818,41077,51602,1968,2234,71296,97024,65269,88622,2716,3882,1538,1977,553,726,144,184,1076,1633,66195,90028,3154,4613,2091,2811,816,1098,259,317
R,10,2020,78,1887147,838899,1048248,721273,881377,65601,100520,5893,7236,37711,48682,1012,1231,7409,9202,727473,889035,67310,103026,10458,12847,39807,51194,1882,2253,775279,960436,663063,800890,63143,97112,4520,5510,37250,48014,875,1035,6428,7875,668423,807393,64453,99021,8561,10440,39119,50239,1644,1947,63620,87812,58210,80487,2458,3408,1373,1726,461,668,137,196,981,1327,59050,81642,2857,4005,1897,2407,688,955,238,306
R,10,2020,79,1680794,738238,942556,634060,791550,57649,91459,5322,6434,33808,43644,925,1065,6474,8404,639522,798560,59089,93698,9270,11580,35701,45966,1695,1994,680555,862685,581226,718244,55441,88390,4101,4976,33390,43020,817,894,5580,7161,585918,724181,56518,90103,7595,9472,35057,45037,1497,1714,57683,79871,52834,73306,2208,3069,1221,1458,418,624,108,171,894,1243,53604,74379,2571,3595,1675,2108,644,929,198,280
R,10,2020,80,1545417,671097,874320,572878,730532,53784,86894,4807,6079,32744,42082,901,1054,5983,7679,577873,736940,55154,88993,8364,10654,34587,44209,1623,1977,616446,797262,522766,659853,51723,83847,3651,4669,32310,41510,794,866,5202,6517,527096,665239,52772,85438,6789,8643,33965,43389,1441,1677,54651,77058,50112,70679,2061,3047,1156,1410,434,572,107,188,781,1162,50777,71701,2382,3555,1575,2011,622,820,182,300
R,10,2020,81,1410022,608716,801306,521817,672755,47553,77842,4158,5364,29289,37308,694,978,5205,7059,526233,678617,48762,79708,7226,9571,30830,39329,1321,1839,559350,731009,476559,608204,45627,75064,3161,4104,28938,36789,587,838,4478,6010,480329,613187,46535,76451,5851,7773,30315,38556,1155,1581,49366,70297,45258,64551,1926,2778,997,1260,351,519,107,140,727,1049,45904,65430,2227,3257,1375,1798,515,773,166,258
R,10,2020,82,1315348,560425,754923,481955,636324,42451,71644,3789,5101,26707,34677,719,896,4804,6281,486011,641575,43540,73332,6645,8785,28169,36496,1274,1624,515624,689379,440795,576156,40788,69035,2913,3941,26355,34208,617,731,4156,5308,444287,580568,41610,70306,5438,7146,27659,35788,1103,1363,44801,65544,41160,60168,1663,2609,876,1160,352,469,102,165,648,973,41724,61007,1930,3026,1207,1639,510,708,171,261
R,10,2020,83,1182508,495620,686888,425944,578006,37618,65575,3264,4505,23968,32190,596,802,4230,5810,429562,582843,38588,67158,5771,7863,25258,33868,1069,1519,455053,626576,388559,522608,36120,63221,2498,3421,23693,31705,509,667,3674,4954,391687,526698,36852,64438,4724,6357,24846,33184,930,1300,40567,60312,37385,55398,1498,2354,766,1084,275,485,87,135,556,856,37875,56145,1736,2720,1047,1506,412,684,139,219
R,10,2020,84,1076075,443516,632559,380998,532560,33894,61009,2898,4040,21455,29109,525,689,3746,5152,384156,536851,34737,62435,5059,7057,22633,30574,979,1272,406798,577355,347153,481710,32475,58874,2241,3074,21208,28718,454,592,3267,4387,349896,485330,33112,59959,4160,5692,22271,30018,856,1114,36718,55204,33845,50850,1419,2135,657,966,247,391,71,97,479,765,34260,51521,1625,2476,899,1365,362,556,123,158
R,10,2020,85,991896,400767,591129,345292,498207,30239,56653,2579,3776,18904,26979,458,618,3295,4896,348060,502261,30983,57932,4470,6626,19933,28433,894,1181,367406,539272,314459,450433,29043,54677,1973,2868,18667,26593,406,508,2858,4193,316854,453888,29607,55658,3652,5374,19576,27865,798,997,33361,51857,30833,47774,1196,1976,606,908,237,386,52,110,437,703,31206,48373,1376,2274,818,1252,357,568,96,184
R,10,2020,86,865628,344196,521432,296714,440190,25717,49656,2143,3217,16314,23615,441,557,2867,4197,299187,443721,26352,50777,3751,5642,17233,24873,778,1042,315705,476323,270311,398544,24740,47986,1640,2427,16116,23274,381,482,2517,3610,272476,401567,25228,48849,3088,4554,16935,24386,686,907,28491,45109,26403,41646,977,1670,503,790,198,341,60,75,350,587,26711,42154,1124,1928,663,1088,298,487,92,135
R,10,2020,87,766977,297352,469625,256779,396511,21668,44049,1848,2835,14311,21941,372,487,2374,3802,258781,399678,22188,45043,3183,5038,15099,23050,663,965,273344,429925,234525,359815,20816,42552,1427,2183,14157,21666,326,423,2093,3286,236283,362537,21220,43323,2615,4130,14880,22658,589,853,24008,39700,22254,36696,852,1497,421,652,154,275,46,64,281,516,22498,37141,968,1720,568,908,219,392,74,112
R,10,2020,88,701531,265497,436034,230156,370010,18802,39615,1559,2530,12547,19939,326,435,2107,3505,231954,372943,19296,40560,2728,4555,13229,20942,599,865,244058,399453,210221,336156,18103,38287,1187,1926,12389,19684,283,382,1875,3018,211817,338667,18504,39044,2234,3707,13013,20564,528,755,21439,36581,19935,33854,699,1328,372,604,158,255,43,53,232,487,20137,34276,792,1516,494,848,216,378,71,110
R,10,2020,89,617701,229334,388367,200436,332589,15028,33164,1303,2162,10492,17186,265,352,1810,2914,201982,335033,15432,33964,2285,3848,11122,18028,492,686,210521,356512,182905,303071,14450,32051,966,1613,10387,16976,236,303,1577,2498,184251,305148,14765,32668,1830,3098,10945,17710,436,598,18813,31855,17531,29518,578,1113,337,549,105,210,29,49,233,416,17731,29885,667,1296,455,750,177,318,56,88
R,10,2020,90,560856,202076,358780,176121,306212,13505,30906,1147,1930,9525,16649,242,350,1536,2733,177431,308507,13849,31625,2022,3496,10003,17437,445,686,185353,329112,160515,278612,12974,29919,873,1455,9436,16466,218,302,1337,2358,161655,280580,13242,30471,1641,2842,9864,17166,398,598,16723,29668,15606,27600,531,987,274,475,89,183,24,48,199,375,15776,27927,607,1154,381,654,139,271,47,88
R,10,2020,91,465192,162521,302671,142020,259228,10362,25730,935,1558,7693,13564,198,312,1313,2279,143136,261109,10667,26380,1683,2853,8106,14214,361,596,149156,278490,129615,236736,9918,24902,704,1187,7610,13412,176,271,1133,1982,130575,238366,10153,25417,1364,2333,7970,13994,316,524,13365,24181,12405,22492,444,828,231,371,83,152,22,41,180,297,12561,22743,514,963,319,520,136,220,45,72
R,10,2020,92,395217,133931,261286,117122,224013,8454,21973,762,1342,6387,11701,130,240,1076,2017,118029,225694,8689,22526,1385,2501,6728,12277,268,499,123202,241099,107096,205345,8119,21234,576,1013,6339,11571,113,205,959,1731,107902,206771,8312,21667,1139,2036,6653,12078,235,434,10729,20187,10026,18668,335,739,186,329,48,130,17,35,117,286,10127,18923,377,859,246,465,75,199,33,65
R,10,2020,93,328773,108159,220614,94319,189357,6848,18371,557,1127,5458,9909,116,195,861,1655,95044,190741,7048,18810,1033,2113,5738,10363,222,392,99835,204248,86514,174182,6618,17770,437,860,5407,9807,102,168,757,1461,87150,175398,6779,18125,861,1751,5655,10213,194,341,8324,16366,7805,15175,230,601,120,267,51,102,14,27,104,194,7894,15343,269,685,172,362,83,150,28,51
R,10,2020,94,266111,84451,181660,73508,155978,5418,15041,472,908,4263,8212,82,180,708,1341,74108,157114,5595,15426,865,1680,4483,8566,172,335,77970,168566,67455,143852,5224,14569,365,698,4228,8118,72,156,626,1173,67980,144840,5363,14878,719,1386,4429,8434,153,295,6481,13094,6053,12126,194,472,107,210,35,94,10,24,82,168,6128,12274,232,548,146,294,54,132,19,40
R,10,2020,95,211229,64207,147022,55660,125874,4060,12127,356,720,3566,6988,62,152,503,1161,56087,126842,4175,12470,632,1365,3737,7310,128,296,59375,136625,51161,116235,3914,11756,268,545,3539,6922,54,137,439,1030,51536,117094,4004,12041,510,1127,3689,7207,111,264,4832,10397,4499,9639,146,371,88,175,27,66,8,15,64,131,4551,9748,171,429,122,238,48,103,17,32
R,10,2020,96,163906,48266,115640,41431,99089,3160,9494,265,577,2939,5523,45,108,426,849,41790,99788,3272,9747,503,1084,3080,5746,92,202,44619,107727,38035,91731,3048,9212,208,460,2910,5469,41,95,377,760,38354,92355,3136,9427,422,920,3038,5669,79,182,3647,7913,3396,7358,112,282,57,117,29,54,4,13,49,89,3436,7433,136,320,81,164,42,77,13,20
R,10,2020,97,122031,34991,87040,29959,74518,2226,7104,203,410,2220,4243,43,81,340,684,30246,75087,2313,7321,390,806,2326,4417,90,168,32361,81400,27493,69295,2157,6894,163,321,2205,4209,38,70,305,611,27755,69799,2227,7076,333,683,2302,4364,76,148,2630,5640,2466,5223,69,210,40,89,15,34,5,11,35,73,2491,5288,86,245,57,123,24,53,14,20
R,10,2020,98,90313,25234,65079,21470,55612,1627,5319,140,311,1759,3270,26,74,212,493,21649,56016,1682,5465,259,595,1833,3395,55,135,23430,61023,19797,51835,1567,5184,113,256,1745,3246,22,69,186,433,19953,52187,1610,5305,217,512,1812,3358,47,121,1804,4056,1673,3777,60,135,27,55,14,24,4,5,26,60,1696,3829,72,160,42,83,21,37,8,14
R,10,2020,99,61846,16369,45477,13871,38516,1022,3862,88,212,1208,2445,19,45,161,397,14001,38833,1078,3991,174,440,1262,2557,41,104,15202,42615,12783,35871,990,3759,67,175,1201,2425,15,41,146,344,12900,36144,1042,3869,146,374,1249,2522,33,95,1167,2862,1088,2645,32,103,21,37,7,20,4,4,15,53,1101,2689,36,122,28,66,13,35,8,9
R,10,2020,100,112045,27376,84669,22216,69656,1962,7979,182,442,2652,5731,48,107,316,754,22470,70263,2054,8252,349,857,2757,5924,97,210,25630,79818,20617,65208,1904,7787,149,375,2638,5695,43,97,279,656,20844,65732,1979,8015,298,742,2731,5859,84,184,1746,4851,1599,4448,58,192,33,67,14,36,5,10,37,98,1626,4531,75,237,51,115,26,65,13,26
R,11,2020,999,329901205,162463947,167437258,124134999,126335000,21384781,23244324,2168597,2141684,9599263,10469403,430270,417592,4746037,4829255,128370236,130622038,23546962,25486922,3540983,3577860,11365963,12231903,844217,835301,131405914,136910789,97007780,99711609,19846794,21657380,1197621,1239123,9274377,10144412,310556,305350,3768786,3852915,100370956,103130089,21550292,23433559,2166323,2274224,10769836,11635736,633636,633069,31058033,30526469,27127219,26623391,1537987,1586944,970976,902561,324886,324991,119714,112242,977251,976340,27999280,27491949,1996670,2053363,1374660,1303636,596127,596167,210581,202232
R,11,2020,0,3731845,1906579,1825266,1324961,1267725,300930,289190,35850,34337,110287,105211,7049,6718,127502,122085,1442421,1380182,372232,357480,59207,56707,156965,149891,15643,14943,1410114,1349437,920745,880238,266017,255703,14365,13779,102518,97779,4323,4123,102146,97815,1015390,970856,324058,311298,29305,28099,141288,134895,10593,10128,496465,475829,404216,387487,34913,33487,21485,20558,7769,7432,2726,2595,25356,24270,427031,409326,48174,46182,29902,28608,15677,14996,5050,4815
R,11,2020,1,3753786,1917012,1836774,1333797,1274858,301579,294203,35772,34387,114396,107546,7222,6773,124246,119007,1448034,1384274,370250,360210,58915,56641,160416,151355,15745,14840,1420773,1356932,929494,883423,266664,260280,14358,13948,106539,100094,4429,4155,99289,95032,1021288,971276,322311,313772,29178,28193,144791,136457,10674,10056,496239,479842,404303,391435,34915,33923,21414,20439,7857,7452,2793,2618,24957,23975,426746,412998,47939,46438,29737,28448,15625,14898,5071,4784
R,11,2020,2,3815829,1948878,1866951,1355446,1295003,305223,298106,36463,34929,118552,111552,7286,6884,125908,120477,1471192,1405741,374717,364861,59933,57469,165252,155961,15925,15052,1444965,1380766,944121,897764,270309,264242,14539,14061,110724,104093,4512,4261,100760,96345,1037251,986787,326712,318395,29571,28517,149625,141058,10853,10255,503913,486185,411325,397239,34914,33864,21924,20868,7828,7459,2774,2623,25148,24132,433941,418954,48005,46466,30362,28952,15627,14903,5072,4797
R,11,2020,3,3890808,1989611,1901197,1384820,1320212,308860,300894,36187,34500,125133,117337,7369,7004,127242,121250,1501717,1431650,378390,367843,60061,57331,172825,162088,16246,15306,1478047,1408286,963222,914147,275072,268017,15425,14654,117523,110017,4730,4406,102075,97045,1057459,1003796,331561,322380,30848,29362,157403,147282,11313,10506,511564,492911,421598,406065,33788,32877,20762,19846,7610,7320,2639,2598,25167,24205,444258,427854,46829,45463,29213,27969,15422,14806,4933,4800
R,11,2020,4,4000172,2043592,1956580,1435940,1369721,308902,302531,35721,34571,127088,119709,7381,7050,128560,122998,1554100,1482819,378500,369659,60223,58059,175503,165480,16391,15550,1518544,1451457,1000258,950627,275211,269868,16017,15531,119363,112422,4704,4455,102991,98554,1095389,1041715,331666,324377,31894,30765,159806,150615,11369,10729,525048,505123,435682,419094,33691,32663,19704,19040,7725,7287,2677,2595,25569,24444,458711,441104,46834,45282,28329,27294,15697,14865,5022,4821
R,11,2020,5,4041407,2066084,1975323,1456108,1387211,313361,305495,35052,33977,126015,118621,7271,7045,128277,122974,1574042,1500269,382768,372615,59718,57546,174098,164286,16257,15566,1537927,1466090,1015655,963077,279816,272922,16434,15629,118487,111416,4614,4442,102921,98604,1110748,1054183,336165,327463,32518,30936,158714,149567,11286,10760,528157,509233,440453,424134,33545,32573,18618,18348,7528,7205,2657,2603,25356,24370,463294,446086,46603,45152,27200,26610,15384,14719,4971,4806
R,11,2020,6,4055585,2074189,1981396,1462915,1391226,314515,306789,35322,34278,126842,120001,7101,6842,127494,122260,1580128,1503607,383195,373438,59996,57903,174775,165285,16128,15353,1549048,1476344,1025091,970526,280652,274065,16689,16112,119659,113151,4595,4427,102362,98063,1119673,1061111,336382,328221,32827,31510,159832,151004,11303,10761,525141,505052,437824,420700,33863,32724,18633,18166,7183,6850,2506,2415,25132,24197,460455,442496,46813,45217,27169,26393,14943,14281,4825,4592
