GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,DJA001,DJA002
"G2000650","1980","2","4","Kansas","20",,"Graham","065",,,,,,,,,,,,"GRAHAM",0,0
"G2000670","1980","2","4","Kansas","20",,"Grant","067",,,,,,,,,,,,"GRANT",927,177
"G2000690","1980","2","4","Kansas","20",,"Gray","069",,,,,,,,,,,,"GRAY",38,38
"G2000710","1980","2","4","Kansas","20",,"Greeley","071",,,,,,,,,,,,"GREELEY",106,32
"G2000730","1980","2","4","Kansas","20",,"Greenwood","073",,,,,,,,,,,,"GREENWOOD",44,2
"G2000750","1980","2","4","Kansas","20",,"Hamilton","075",,,,,,,,,,,,"HAMILTON",71,21
"G2000770","1980","2","4","Kansas","20",,"Harper","077",,,,,,,,,,,,"HARPER",77,15
"G2000790","1980","2","4","Kansas","20",,"Harvey","079",,,,,,,,,,,,"HARVEY",1116,105
"G2000810","1980","2","4","Kansas","20",,"Haskell","081",,,,,,,,,,,,"HASKELL",224,96
"G2000830","1980","2","4","Kansas","20",,"Hodgeman","083",,,,,,,,,,,,"HODGEMAN",0,0
"G2000850","1980","2","4","Kansas","20",,"Jackson","085",,,,,,,,,,,,"JACKSON",91,8
"G2000870","1980","2","4","Kansas","20","8440","Jefferson","087",,,,,,,,,,,,"JEFFERSON",89,15
"G2000890","1980","2","4","Kansas","20",,"Jewell","089",,,,,,,,,,,,"JEWELL",0,0
"G2000910","1980","2","4","Kansas","20","3760","Johnson","091",,,,,,,,,,,,"JOHNSON",4074,254
"G2000930","1980","2","4","Kansas","20",,"Kearny","093",,,,,,,,,,,,"KEARNY",320,135
"G2000950","1980","2","4","Kansas","20",,"Kingman","095",,,,,,,,,,,,"KINGMAN",114,5
"G2000970","1980","2","4","Kansas","20",,"Kiowa","097",,,,,,,,,,,,"KIOWA",0,0
"G2000990","1980","2","4","Kansas","20",,"Labette","099",,,,,,,,,,,,"LABETTE",419,97
"G2001010","1980","2","4","Kansas","20",,"Lane","101",,,,,,,,,,,,"LANE",35,9
"G2001030","1980","2","4","Kansas","20",,"Leavenworth","103",,,,,,,,,,,,"LEAVENWORTH",851,129
"G2001050","1980","2","4","Kansas","20",,"Lincoln","105",,,,,,,,,,,,"LINCOLN",0,0
"G2001070","1980","2","4","Kansas","20",,"Linn","107",,,,,,,,,,,,"LINN",0,0
"G2001090","1980","2","4","Kansas","20",,"Logan","109",,,,,,,,,,,,"LOGAN",0,0
"G2001110","1980","2","4","Kansas","20",,"Lyon","111",,,,,,,,,,,,"LYON",1354,145
"G2001130","1980","2","4","Kansas","20",,"McPherson","113",,,,,,,,,,,,"MCPHERSON",202,17
"G2001150","1980","2","4","Kansas","20",,"Marion","115",,,,,,,,,,,,"MARION",102,18
"G2001170","1980","2","4","Kansas","20",,"Marshall","117",,,,,,,,,,,,"MARSHALL",40,2
"G2001190","1980","2","4","Kansas","20",,"Meade","119",,,,,,,,,,,,"MEADE",90,24
"G2001210","1980","2","4","Kansas","20",,"Miami","121",,,,,,,,,,,,"MIAMI",230,20
"G2001230","1980","2","4","Kansas","20",,"Mitchell","123",,,,,,,,,,,,"MITCHELL",0,0
"G2001250","1980","2","4","Kansas","20",,"Montgomery","125",,,,,,,,,,,,"MONTGOMERY",491,83
"G2001270","1980","2","4","Kansas","20",,"Morris","127",,,,,,,,,,,,"MORRIS",68,11
"G2001290","1980","2","4","Kansas","20",,"Morton","129",,,,,,,,,,,,"MORTON",155,85
"G2001310","1980","2","4","Kansas","20",,"Nemaha","131",,,,,,,,,,,,"NEMAHA",28,4
"G2001330","1980","2","4","Kansas","20",,"Neosho","133",,,,,,,,,,,,"NEOSHO",351,27
"G2001350","1980","2","4","Kansas","20",,"Ness","135",,,,,,,,,,,,"NESS",0,0
"G2001370","1980","2","4","Kansas","20",,"Norton","137",,,,,,,,,,,,"NORTON",43,7
"G2001390","1980","2","4","Kansas","20","8440","Osage","139",,,,,,,,,,,,"OSAGE",146,23
"G2001410","1980","2","4","Kansas","20",,"Osborne","141",,,,,,,,,,,,"OSBORNE",0,0
"G2001430","1980","2","4","Kansas","20",,"Ottawa","143",,,,,,,,,,,,"OTTAWA",43,0
"G2001450","1980","2","4","Kansas","20",,"Pawnee","145",,,,,,,,,,,,"PAWNEE",150,48
"G2001470","1980","2","4","Kansas","20",,"Phillips","147",,,,,,,,,,,,"PHILLIPS",0,0
"G2001490","1980","2","4","Kansas","20",,"Pottawatomie","149",,,,,,,,,,,,"POTTAWATOMIE",101,27
"G2001510","1980","2","4","Kansas","20",,"Pratt","151",,,,,,,,,,,,"PRATT",63,26
"G2001530","1980","2","4","Kansas","20",,"Rawlins","153",,,,,,,,,,,,"RAWLINS",33,0
"G2001550","1980","2","4","Kansas","20",,"Reno","155",,,,,,,,,,,,"RENO",1859,250
"G2001570","1980","2","4","Kansas","20",,"Republic","157",,,,,,,,,,,,"REPUBLIC",0,0
"G2001590","1980","2","4","Kansas","20",,"Rice","159",,,,,,,,,,,,"RICE",217,32
"G2001610","1980","2","4","Kansas","20",,"Riley","161",,,,,,,,,,,,"RILEY",1407,387
"G2001630","1980","2","4","Kansas","20",,"Rooks","163",,,,,,,,,,,,"ROOKS",0,0
"G2001650","1980","2","4","Kansas","20",,"Rush","165",,,,,,,,,,,,"RUSH",25,15
"G2001670","1980","2","4","Kansas","20",,"Russell","167",,,,,,,,,,,,"RUSSELL",14,42
"G2001690","1980","2","4","Kansas","20",,"Saline","169",,,,,,,,,,,,"SALINE",1044,154
"G2001710","1980","2","4","Kansas","20",,"Scott","171",,,,,,,,,,,,"SCOTT",114,0
"G2001730","1980","2","4","Kansas","20","9040","Sedgwick","173",,,,,,,,,,,,"SEDGWICK",8681,2075
"G2001750","1980","2","4","Kansas","20",,"Seward","175",,,,,,,,,,,,"SEWARD",1222,335
"G2001770","1980","2","4","Kansas","20","8440","Shawnee","177",,,,,,,,,,,,"SHAWNEE",4928,683
"G2001790","1980","2","4","Kansas","20",,"Sheridan","179",,,,,,,,,,,,"SHERIDAN",0,0
"G2001810","1980","2","4","Kansas","20",,"Sherman","181",,,,,,,,,,,,"SHERMAN",220,161
"G2001830","1980","2","4","Kansas","20",,"Smith","183",,,,,,,,,,,,"SMITH",0,0
"G2001850","1980","2","4","Kansas","20",,"Stafford","185",,,,,,,,,,,,"STAFFORD",39,13
"G2001870","1980","2","4","Kansas","20",,"Stanton","187",,,,,,,,,,,,"STANTON",161,95
"G2001890","1980","2","4","Kansas","20",,"Stevens","189",,,,,,,,,,,,"STEVENS",284,3
"G2001910","1980","2","4","Kansas","20",,"Sumner","191",,,,,,,,,,,,"SUMNER",629,27
"G2001930","1980","2","4","Kansas","20",,"Thomas","193",,,,,,,,,,,,"THOMAS",41,0
"G2001950","1980","2","4","Kansas","20",,"Trego","195",,,,,,,,,,,,"TREGO",0,0
"G2001970","1980","2","4","Kansas","20",,"Wabaunsee","197",,,,,,,,,,,,"WABAUNSEE",60,2
"G2001990","1980","2","4","Kansas","20",,"Wallace","199",,,,,,,,,,,,"WALLACE",0,0
"G2002010","1980","2","4","Kansas","20",,"Washington","201",,,,,,,,,,,,"WASHINGTON",0,0
"G2002030","1980","2","4","Kansas","20",,"Wichita","203",,,,,,,,,,,,"WICHITA",251,136
"G2002050","1980","2","4","Kansas","20",,"Wilson","205",,,,,,,,,,,,"WILSON",154,17
"G2002070","1980","2","4","Kansas","20",,"Woodson","207",,,,,,,,,,,,"WOODSON",25,6
"G2002090","1980","2","4","Kansas","20","3760","Wyandotte","209",,,,,,,,,,,,"WYANDOTTE",6784,1133
"G2100010","1980","3","6","Kentucky","21",,"Adair","001",,,,,,,,,,,,"ADAIR",107,0
"G2100030","1980","3","6","Kentucky","21",,"Allen","003",,,,,,,,,,,,"ALLEN",56,21
"G2100050","1980","3","6","Kentucky","21",,"Anderson","005",,,,,,,,,,,,"ANDERSON",45,0
"G2100070","1980","3","6","Kentucky","21",,"Ballard","007",,,,,,,,,,,,"BALLARD",55,3
"G2100090","1980","3","6","Kentucky","21",,"Barren","009",,,,,,,,,,,,"BARREN",133,88
"G2100110","1980","3","6","Kentucky","21",,"Bath","011",,,,,,,,,,,,"BATH",51,5
"G2100130","1980","3","6","Kentucky","21",,"Bell","013",,,,,,,,,,,,"BELL",138,133
"G2100150","1980","3","6","Kentucky","21","1640","Boone","015",,,,,,"21",,,,,,"BOONE",198,3
"G2100170","1980","3","6","Kentucky","21","4280","Bourbon","017",,,,,,,,,,,,"BOURBON",109,8
"G2100190","1980","3","6","Kentucky","21","3400","Boyd","019",,,,,,,,,,,,"BOYD",165,37
"G2100210","1980","3","6","Kentucky","21",,"Boyle","021",,,,,,,,,,,,"BOYLE",51,76
"G2100230","1980","3","6","Kentucky","21",,"Bracken","023",,,,,,,,,,,,"BRACKEN",46,2
"G2100250","1980","3","6","Kentucky","21",,"Breathitt","025",,,,,,,,,,,,"BREATHITT",57,88
"G2100270","1980","3","6","Kentucky","21",,"Breckinridge","027",,,,,,,,,,,,"BRECKINRIDGE",46,30
"G2100290","1980","3","6","Kentucky","21","4520","Bullitt","029",,,,,,,,,,,,"BULLITT",227,20
"G2100310","1980","3","6","Kentucky","21",,"Butler","031",,,,,,,,,,,,"BUTLER",8,36
"G2100330","1980","3","6","Kentucky","21",,"Caldwell","033",,,,,,,,,,,,"CALDWELL",109,0
"G2100350","1980","3","6","Kentucky","21",,"Calloway","035",,,,,,,,,,,,"CALLOWAY",89,17
"G2100370","1980","3","6","Kentucky","21","1640","Campbell","037",,,,,,"21",,,,,,"CAMPBELL",232,57
"G2100390","1980","3","6","Kentucky","21",,"Carlisle","039",,,,,,,,,,,,"CARLISLE",41,2
"G2100410","1980","3","6","Kentucky","21",,"Carroll","041",,,,,,,,,,,,"CARROLL",0,0
"G2100430","1980","3","6","Kentucky","21",,"Carter","043",,,,,,,,,,,,"CARTER",77,100
"G2100450","1980","3","6","Kentucky","21",,"Casey","045",,,,,,,,,,,,"CASEY",90,45
"G2100470","1980","3","6","Kentucky","21","1660","Christian","047",,,,,,,,,,,,"CHRISTIAN",1142,551
"G2100490","1980","3","6","Kentucky","21","4280","Clark","049",,,,,,,,,,,,"CLARK",113,49
"G2100510","1980","3","6","Kentucky","21",,"Clay","051",,,,,,,,,,,,"CLAY",156,164
"G2100530","1980","3","6","Kentucky","21",,"Clinton","053",,,,,,,,,,,,"CLINTON",57,3
"G2100550","1980","3","6","Kentucky","21",,"Crittenden","055",,,,,,,,,,,,"CRITTENDEN",107,36
"G2100570","1980","3","6","Kentucky","21",,"Cumberland","057",,,,,,,,,,,,"CUMBERLAND",44,49
"G2100590","1980","3","6","Kentucky","21","5990","Daviess","059",,,,,,,,,,,,"DAVIESS",216,76
"G2100610","1980","3","6","Kentucky","21",,"Edmonson","061",,,,,,,,,,,,"EDMONSON",60,0
"G2100630","1980","3","6","Kentucky","21",,"Elliott","063",,,,,,,,,,,,"ELLIOTT",40,11
"G2100650","1980","3","6","Kentucky","21",,"Estill","065",,,,,,,,,,,,"ESTILL",0,0
"G2100670","1980","3","6","Kentucky","21","4280","Fayette","067",,,,,,,,,,,,"FAYETTE",909,258
"G2100690","1980","3","6","Kentucky","21",,"Fleming","069",,,,,,,,,,,,"FLEMING",104,126
"G2100710","1980","3","6","Kentucky","21",,"Floyd","071",,,,,,,,,,,,"FLOYD",217,111
"G2100730","1980","3","6","Kentucky","21",,"Franklin","073",,,,,,,,,,,,"FRANKLIN",129,9
"G2100750","1980","3","6","Kentucky","21",,"Fulton","075",,,,,,,,,,,,"FULTON",39,0
"G2100770","1980","3","6","Kentucky","21",,"Gallatin","077",,,,,,,,,,,,"GALLATIN",0,0
"G2100790","1980","3","6","Kentucky","21",,"Garrard","079",,,,,,,,,,,,"GARRARD",0,0
"G2100810","1980","3","6","Kentucky","21",,"Grant","081",,,,,,,,,,,,"GRANT",74,0
"G2100830","1980","3","6","Kentucky","21",,"Graves","083",,,,,,,,,,,,"GRAVES",128,109
"G2100850","1980","3","6","Kentucky","21",,"Grayson","085",,,,,,,,,,,,"GRAYSON",127,6
"G2100870","1980","3","6","Kentucky","21",,"Green","087",,,,,,,,,,,,"GREEN",37,44
"G2100890","1980","3","6","Kentucky","21","3400","Greenup","089",,,,,,,,,,,,"GREENUP",71,18
"G2100910","1980","3","6","Kentucky","21",,"Hancock","091",,,,,,,,,,,,"HANCOCK",47,0
"G2100930","1980","3","6","Kentucky","21",,"Hardin","093",,,,,,,,,,,,"HARDIN",1102,414
"G2100950","1980","3","6","Kentucky","21",,"Harlan","095",,,,,,,,,,,,"HARLAN",111,231
"G2100970","1980","3","6","Kentucky","21",,"Harrison","097",,,,,,,,,,,,"HARRISON",0,0
"G2100990","1980","3","6","Kentucky","21",,"Hart","099",,,,,,,,,,,,"HART",47,58
"G2101010","1980","3","6","Kentucky","21","2440","Henderson","101",,,,,,,,,,,,"HENDERSON",216,7
"G2101030","1980","3","6","Kentucky","21",,"Henry","103",,,,,,,,,,,,"HENRY",70,38
"G2101050","1980","3","6","Kentucky","21",,"Hickman","105",,,,,,,,,,,,"HICKMAN",0,0
"G2101070","1980","3","6","Kentucky","21",,"Hopkins","107",,,,,,,,,,,,"HOPKINS",301,107
"G2101090","1980","3","6","Kentucky","21",,"Jackson","109",,,,,,,,,,,,"JACKSON",122,44
"G2101110","1980","3","6","Kentucky","21","4520","Jefferson","111",,,,,,,,,,,,"JEFFERSON",3249,885
"G2101130","1980","3","6","Kentucky","21","4280","Jessamine","113",,,,,,,,,,,,"JESSAMINE",110,40
"G2101150","1980","3","6","Kentucky","21",,"Johnson","115",,,,,,,,,,,,"JOHNSON",190,0
"G2101170","1980","3","6","Kentucky","21","1640","Kenton","117",,,,,,"21",,,,,,"KENTON",512,153
"G2101190","1980","3","6","Kentucky","21",,"Knott","119",,,,,,,,,,,,"KNOTT",43,119
"G2101210","1980","3","6","Kentucky","21",,"Knox","121",,,,,,,,,,,,"KNOX",144,157
"G2101230","1980","3","6","Kentucky","21",,"Larue","123",,,,,,,,,,,,"LARUE",72,30
"G2101250","1980","3","6","Kentucky","21",,"Laurel","125",,,,,,,,,,,,"LAUREL",249,63
"G2101270","1980","3","6","Kentucky","21",,"Lawrence","127",,,,,,,,,,,,"LAWRENCE",28,12
"G2101290","1980","3","6","Kentucky","21",,"Lee","129",,,,,,,,,,,,"LEE",27,28
"G2101310","1980","3","6","Kentucky","21",,"Leslie","131",,,,,,,,,,,,"LESLIE",123,43
"G2101330","1980","3","6","Kentucky","21",,"Letcher","133",,,,,,,,,,,,"LETCHER",151,30
"G2101350","1980","3","6","Kentucky","21",,"Lewis","135",,,,,,,,,,,,"LEWIS",36,20
"G2101370","1980","3","6","Kentucky","21",,"Lincoln","137",,,,,,,,,,,,"LINCOLN",96,87
"G2101390","1980","3","6","Kentucky","21",,"Livingston","139",,,,,,,,,,,,"LIVINGSTON",0,0
"G2101410","1980","3","6","Kentucky","21",,"Logan","141",,,,,,,,,,,,"LOGAN",161,20
"G2101430","1980","3","6","Kentucky","21",,"Lyon","143",,,,,,,,,,,,"LYON",44,6
"G2101450","1980","3","6","Kentucky","21",,"McCracken","145",,,,,,,,,,,,"MCCRACKEN",314,36
"G2101470","1980","3","6","Kentucky","21",,"McCreary","147",,,,,,,,,,,,"MCCREARY",38,7
"G2101490","1980","3","6","Kentucky","21",,"McLean","149",,,,,,,,,,,,"MCLEAN",58,34
"G2101510","1980","3","6","Kentucky","21",,"Madison","151",,,,,,,,,,,,"MADISON",247,81
"G2101530","1980","3","6","Kentucky","21",,"Magoffin","153",,,,,,,,,,,,"MAGOFFIN",31,7
"G2101550","1980","3","6","Kentucky","21",,"Marion","155",,,,,,,,,,,,"MARION",0,0
"G2101570","1980","3","6","Kentucky","21",,"Marshall","157",,,,,,,,,,,,"MARSHALL",101,49
"G2101590","1980","3","6","Kentucky","21",,"Martin","159",,,,,,,,,,,,"MARTIN",62,24
"G2101610","1980","3","6","Kentucky","21",,"Mason","161",,,,,,,,,,,,"MASON",58,58
"G2101630","1980","3","6","Kentucky","21",,"Meade","163",,,,,,,,,,,,"MEADE",483,65
"G2101650","1980","3","6","Kentucky","21",,"Menifee","165",,,,,,,,,,,,"MENIFEE",17,23
"G2101670","1980","3","6","Kentucky","21",,"Mercer","167",,,,,,,,,,,,"MERCER",98,34
"G2101690","1980","3","6","Kentucky","21",,"Metcalfe","169",,,,,,,,,,,,"METCALFE",42,15
"G2101710","1980","3","6","Kentucky","21",,"Monroe","171",,,,,,,,,,,,"MONROE",56,20
"G2101730","1980","3","6","Kentucky","21",,"Montgomery","173",,,,,,,,,,,,"MONTGOMERY",41,28
"G2101750","1980","3","6","Kentucky","21",,"Morgan","175",,,,,,,,,,,,"MORGAN",38,17
"G2101770","1980","3","6","Kentucky","21",,"Muhlenberg","177",,,,,,,,,,,,"MUHLENBERG",72,61
"G2101790","1980","3","6","Kentucky","21",,"Nelson","179",,,,,,,,,,,,"NELSON",48,78
"G2101810","1980","3","6","Kentucky","21",,"Nicholas","181",,,,,,,,,,,,"NICHOLAS",48,0
"G2101830","1980","3","6","Kentucky","21",,"Ohio","183",,,,,,,,,,,,"OHIO",39,14
"G2101850","1980","3","6","Kentucky","21","4520","Oldham","185",,,,,,,,,,,,"OLDHAM",158,69
"G2101870","1980","3","6","Kentucky","21",,"Owen","187",,,,,,,,,,,,"OWEN",38,12
"G2101890","1980","3","6","Kentucky","21",,"Owsley","189",,,,,,,,,,,,"OWSLEY",0,0
"G2101910","1980","3","6","Kentucky","21",,"Pendleton","191",,,,,,,,,,,,"PENDLETON",0,0
"G2101930","1980","3","6","Kentucky","21",,"Perry","193",,,,,,,,,,,,"PERRY",125,167
"G2101950","1980","3","6","Kentucky","21",,"Pike","195",,,,,,,,,,,,"PIKE",429,133
"G2101970","1980","3","6","Kentucky","21",,"Powell","197",,,,,,,,,,,,"POWELL",54,8
"G2101990","1980","3","6","Kentucky","21",,"Pulaski","199",,,,,,,,,,,,"PULASKI",240,116
"G2102010","1980","3","6","Kentucky","21",,"Robertson","201",,,,,,,,,,,,"ROBERTSON",0,0
"G2102030","1980","3","6","Kentucky","21",,"Rockcastle","203",,,,,,,,,,,,"ROCKCASTLE",16,22
"G2102050","1980","3","6","Kentucky","21",,"Rowan","205",,,,,,,,,,,,"ROWAN",48,68
"G2102070","1980","3","6","Kentucky","21",,"Russell","207",,,,,,,,,,,,"RUSSELL",30,80
"G2102090","1980","3","6","Kentucky","21","4280","Scott","209",,,,,,,,,,,,"SCOTT",84,88
"G2102110","1980","3","6","Kentucky","21",,"Shelby","211",,,,,,,,,,,,"SHELBY",80,2
"G2102130","1980","3","6","Kentucky","21",,"Simpson","213",,,,,,,,,,,,"SIMPSON",80,47
"G2102150","1980","3","6","Kentucky","21",,"Spencer","215",,,,,,,,,,,,"SPENCER",51,2
"G2102170","1980","3","6","Kentucky","21",,"Taylor","217",,,,,,,,,,,,"TAYLOR",100,88
"G2102190","1980","3","6","Kentucky","21",,"Todd","219",,,,,,,,,,,,"TODD",107,68
"G2102210","1980","3","6","Kentucky","21",,"Trigg","221",,,,,,,,,,,,"TRIGG",33,10
"G2102230","1980","3","6","Kentucky","21",,"Trimble","223",,,,,,,,,,,,"TRIMBLE",75,0
"G2102250","1980","3","6","Kentucky","21",,"Union","225",,,,,,,,,,,,"UNION",102,102
"G2102270","1980","3","6","Kentucky","21",,"Warren","227",,,,,,,,,,,,"WARREN",216,136
"G2102290","1980","3","6","Kentucky","21",,"Washington","229",,,,,,,,,,,,"WASHINGTON",100,29
"G2102310","1980","3","6","Kentucky","21",,"Wayne","231",,,,,,,,,,,,"WAYNE",26,66
"G2102330","1980","3","6","Kentucky","21",,"Webster","233",,,,,,,,,,,,"WEBSTER",22,15
"G2102350","1980","3","6","Kentucky","21",,"Whitley","235",,,,,,,,,,,,"WHITLEY",157,62
"G2102370","1980","3","6","Kentucky","21",,"Wolfe","237",,,,,,,,,,,,"WOLFE",85,10
"G2102390","1980","3","6","Kentucky","21","4280","Woodford","239",,,,,,,,,,,,"WOODFORD",133,21
"G2200010","1980","3","7","Louisiana","22",,"Acadia","001",,,,,,,,,,,,"ACADIA",587,211
"G2200030","1980","3","7","Louisiana","22",,"Allen","003",,,,,,,,,,,,"ALLEN",210,72
"G2200050","1980","3","7","Louisiana","22","0760","Ascension","005",,,,,,,,,,,,"ASCENSION",886,175
"G2200070","1980","3","7","Louisiana","22",,"Assumption","007",,,,,,,,,,,,"ASSUMPTION",528,94
"G2200090","1980","3","7","Louisiana","22",,"Avoyelles","009",,,,,,,,,,,,"AVOYELLES",317,212
"G2200110","1980","3","7","Louisiana","22",,"Beauregard","011",,,,,,,,,,,,"BEAUREGARD",225,93
"G2200130","1980","3","7","Louisiana","22",,"Bienville","013",,,,,,,,,,,,"BIENVILLE",127,217
"G2200150","1980","3","7","Louisiana","22","7680","Bossier","015",,,,,,,,,,,,"BOSSIER",1198,259
"G2200170","1980","3","7","Louisiana","22","7680","Caddo","017",,,,,,,,,,,,"CADDO",2619,952
"G2200190","1980","3","7","Louisiana","22","3960","Calcasieu","019",,,,,,,,,,,,"CALCASIEU",2151,490
"G2200210","1980","3","7","Louisiana","22",,"Caldwell","021",,,,,,,,,,,,"CALDWELL",206,0
"G2200230","1980","3","7","Louisiana","22",,"Cameron","023",,,,,,,,,,,,"CAMERON",151,26
"G2200250","1980","3","7","Louisiana","22",,"Catahoula","025",,,,,,,,,,,,"CATAHOULA",33,41
"G2200270","1980","3","7","Louisiana","22",,"Claiborne","027",,,,,,,,,,,,"CLAIBORNE",77,110
"G2200290","1980","3","7","Louisiana","22",,"Concordia","029",,,,,,,,,,,,"CONCORDIA",188,38
"G2200310","1980","3","7","Louisiana","22",,"De Soto","031",,,,,,,,,,,,"DE SOTO",227,107
"G2200330","1980","3","7","Louisiana","22","0760","East Baton Rouge","033",,,,,,,,,,,,"EAST BATON ROUGE",5113,1251
"G2200350","1980","3","7","Louisiana","22",,"East Carroll","035",,,,,,,,,,,,"EAST CARROLL",107,49
"G2200370","1980","3","7","Louisiana","22",,"East Feliciana","037",,,,,,,,,,,,"EAST FELICIANA",215,96
"G2200390","1980","3","7","Louisiana","22",,"Evangeline","039",,,,,,,,,,,,"EVANGELINE",300,203
"G2200410","1980","3","7","Louisiana","22",,"Franklin","041",,,,,,,,,,,,"FRANKLIN",36,64
"G2200430","1980","3","7","Louisiana","22","0220","Grant","043",,,,,,,,,,,,"GRANT",163,124
"G2200450","1980","3","7","Louisiana","22",,"Iberia","045",,,,,,,,,,,,"IBERIA",2057,187
"G2200470","1980","3","7","Louisiana","22",,"Iberville","047",,,,,,,,,,,,"IBERVILLE",454,140
"G2200490","1980","3","7","Louisiana","22",,"Jackson","049",,,,,,,,,,,,"JACKSON",0,0
"G2200510","1980","3","7","Louisiana","22","5560","Jefferson","051",,,,,,,,,,,,"JEFFERSON",19776,2092
"G2200530","1980","3","7","Louisiana","22",,"Jefferson Davis","053",,,,,,,,,,,,"JEFFERSON DAVIS",457,164
"G2200550","1980","3","7","Louisiana","22","3880","Lafayette","055",,,,,,,,,,,,"LAFAYETTE",2917,695
"G2200570","1980","3","7","Louisiana","22",,"Lafourche","057",,,,,,,,,,,,"LAFOURCHE",1540,349
"G2200590","1980","3","7","Louisiana","22",,"La Salle","059",,,,,,,,,,,,"LA SALLE",34,3
"G2200610","1980","3","7","Louisiana","22",,"Lincoln","061",,,,,,,,,,,,"LINCOLN",124,207
"G2200630","1980","3","7","Louisiana","22","0760","Livingston","063",,,,,,,,,,,,"LIVINGSTON",567,186
"G2200650","1980","3","7","Louisiana","22",,"Madison","065",,,,,,,,,,,,"MADISON",189,93
"G2200670","1980","3","7","Louisiana","22",,"Morehouse","067",,,,,,,,,,,,"MOREHOUSE",91,41
"G2200690","1980","3","7","Louisiana","22",,"Natchitoches","069",,,,,,,,,,,,"NATCHITOCHES",349,352
"G2200710","1980","3","7","Louisiana","22","5560","Orleans","071",,,,,,,,,,,,"ORLEANS",14082,4516
"G2200730","1980","3","7","Louisiana","22","5200","Ouachita","073",,,,,,,,,,,,"OUACHITA",891,243
"G2200750","1980","3","7","Louisiana","22",,"Plaquemines","075",,,,,,,,,,,,"PLAQUEMINES",435,118
"G2200770","1980","3","7","Louisiana","22",,"Pointe Coupee","077",,,,,,,,,,,,"POINTE COUPEE",238,98
"G2200790","1980","3","7","Louisiana","22","0220","Rapides","079",,,,,,,,,,,,"RAPIDES",1275,197
"G2200810","1980","3","7","Louisiana","22",,"Red River","081",,,,,,,,,,,,"RED RIVER",132,15
"G2200830","1980","3","7","Louisiana","22",,"Richland","083",,,,,,,,,,,,"RICHLAND",51,8
"G2200850","1980","3","7","Louisiana","22",,"Sabine","085",,,,,,,,,,,,"SABINE",1600,453
"G2200870","1980","3","7","Louisiana","22","5560","St Bernard","087",,,,,,,,,,,,"ST. BERNARD",4475,684
"G2200890","1980","3","7","Louisiana","22",,"St Charles","089",,,,,,,,,,,,"ST. CHARLES",764,167
"G2200910","1980","3","7","Louisiana","22",,"St Helena","091",,,,,,,,,,,,"ST. HELENA",17,44
"G2200930","1980","3","7","Louisiana","22",,"St James","093",,,,,,,,,,,,"ST. JAMES",262,71
"G2200950","1980","3","7","Louisiana","22",,"St John The Baptist","095",,,,,,,,,,,,"ST. JOHN THE BAPTIST",450,60
"G2200970","1980","3","7","Louisiana","22",,"St Landry","097",,,,,,,,,,,,"ST. LANDRY",803,323
"G2200990","1980","3","7","Louisiana","22",,"St Martin","099",,,,,,,,,,,,"ST. MARTIN",516,147
"G2201010","1980","3","7","Louisiana","22",,"St Mary","101",,,,,,,,,,,,"ST. MARY",1312,131
"G2201030","1980","3","7","Louisiana","22","5560","St Tammany","103",,,,,,,,,,,,"ST. TAMMANY",2022,314
"G2201050","1980","3","7","Louisiana","22",,"Tangipahoa","105",,,,,,,,,,,,"TANGIPAHOA",609,357
"G2201070","1980","3","7","Louisiana","22",,"Tensas","107",,,,,,,,,,,,"TENSAS",39,20
"G2201090","1980","3","7","Louisiana","22",,"Terrebonne","109",,,,,,,,,,,,"TERREBONNE",1208,236
"G2201110","1980","3","7","Louisiana","22",,"Union","111",,,,,,,,,,,,"UNION",123,82
"G2201130","1980","3","7","Louisiana","22",,"Vermilion","113",,,,,,,,,,,,"VERMILION",572,167
"G2201150","1980","3","7","Louisiana","22",,"Vernon","115",,,,,,,,,,,,"VERNON",1450,246
"G2201170","1980","3","7","Louisiana","22",,"Washington","117",,,,,,,,,,,,"WASHINGTON",133,70
"G2201190","1980","3","7","Louisiana","22","7680","Webster","119",,,,,,,,,,,,"WEBSTER",246,80
"G2201210","1980","3","7","Louisiana","22","0760","West Baton Rouge","121",,,,,,,,,,,,"WEST BATON ROUGE",304,50
"G2201230","1980","3","7","Louisiana","22",,"West Carroll","123",,,,,,,,,,,,"WEST CARROLL",24,8
"G2201250","1980","3","7","Louisiana","22",,"West Feliciana","125",,,,,,,,,,,,"WEST FELICIANA",89,5
