"geoid","tblid","order","cest","clb","cub"
"01000US","B17006","      16","58518872","58301329","58736415"
"01000US","B17006","      17","45236064","44981854","45490274"
"01000US","B17006","      18","12549601","12451318","12647884"
"01000US","B17006","      19","2434303","2387975","2480631"
"01000US","B17006","      20","30252160","30067456","30436864"
"01000US","B17006","      21","13282808","13112309","13453307"
"01000US","B17006","      22","3440408","3357413","3523403"
"01000US","B17006","      23","918900","878642","959158"
"01000US","B17006","      24","167559","150960","184158"
"01000US","B17006","      25","2353949","2288353","2419545"
"01000US","B17006","      26","9842400","9704539","9980261"
"01000US","B17006","      27","2089269","2035790","2142748"
"01000US","B17006","      28","480222","458123","502321"
"01000US","B17006","      29","7272909","7157895","7387923"
"01000US","B17007","       1","49625748","49297202","49954294"
"01000US","B17007","       2","11086422","10909051","11263793"
"01000US","B17007","       3","4700225","4596193","4804257"
"01000US","B17007","       4","40086","33263","46909"
"01000US","B17007","       5","106222","96912","115532"
"01000US","B17007","       6","1343004","1286030","1399978"
"01000US","B17007","       7","781842","747597","816087"
"01000US","B17007","       8","680778","653633","707923"
"01000US","B17007","       9","740518","709715","771321"
"01000US","B17007","      10","516060","489280","542840"
"01000US","B17007","      11","262034","246751","277317"
"01000US","B17007","      12","229681","217209","242153"
"01000US","B17007","      13","6386197","6277275","6495119"
"01000US","B17007","      14","48579","41304","55854"
"01000US","B17007","      15","124613","114153","135073"
"01000US","B17007","      16","1593441","1528928","1657954"
"01000US","B17007","      17","751547","725524","777570"
"01000US","B17007","      18","638853","612435","665271"
"01000US","B17007","      19","778655","752715","804595"
"01000US","B17007","      20","809206","780954","837458"
"01000US","B17007","      21","615619","592628","638610"
"01000US","B17007","      22","1025684","1000193","1051175"
"01000US","B17007","      23","38539326","38338453","38740199"
"01000US","B17007","      24","19481348","19328799","19633897"
"01000US","B17007","      25","1236","418","2054"
"01000US","B17007","      26","8682","5475","11889"
"01000US","B17007","      27","2125906","2071813","2179999"
"01000US","B17007","      28","4955557","4870450","5040664"
"01000US","B17007","      29","4020375","3952674","4088076"
"01000US","B17007","      30","3498217","3433912","3562522"
"01000US","B17007","      31","2197051","2156206","2237896"
"01000US","B17007","      32","1322951","1289932","1355970"
"01000US","B17007","      33","1351373","1324738","1378008"
"01000US","B17007","      34","19057978","18948490","19167466"
"01000US","B17007","      35","1226","20","2432"
"01000US","B17007","      36","5194","1823","8565"
"01000US","B17007","      37","1639540","1598401","1680679"
"01000US","B17007","      38","3039066","2990051","3088081"
"01000US","B17007","      39","2324661","2278235","2371087"
"01000US","B17007","      40","2934140","2893823","2974457"
"01000US","B17007","      41","2751645","2707075","2796215"
"01000US","B17007","      42","2478270","2442218","2514322"
"01000US","B17007","      43","3884236","3844433","3924039"
"01000US","B17010","       1","73885953","73625696","74146210"
"01000US","B17010","       2","7443910","7353348","7534472"
"01000US","B17010","       3","2758281","2696608","2819954"
"01000US","B17010","       4","1777032","1725680","1828384"
"01000US","B17010","       5","330355","310631","350079"
"01000US","B17010","       6","626236","598079","654393"
"01000US","B17010","       7","820441","788903","851979"
"01000US","B17010","       8","981249","947559","1014939"
"01000US","B17010","       9","4685629","4608474","4762784"
"01000US","B17010","      10","639595","610549","668641"
"01000US","B17010","      11","503392","477965","528819"
"01000US","B17010","      12","131749","119858","143640"
"01000US","B17010","      13","99005","87138","110872"
"01000US","B17010","      14","272638","255108","290168"
"01000US","B17010","      15","136203","124515","147891"
"01000US","B17010","      16","4046034","3973927","4118141"
"01000US","B17010","      17","3603649","3537978","3669320"
"01000US","B17010","      18","767764","735955","799573"
"01000US","B17010","      19","939994","903073","976915"
"01000US","B17010","      20","1895891","1853801","1937981"
"01000US","B17010","      21","442385","419970","464800"
"01000US","B17010","      22","66442043","66152435","66731651"
"01000US","B17010","      23","52465293","52170098","52760488"
"01000US","B17010","      24","23923939","23756200","24091678"
"01000US","B17010","      25","4724220","4660077","4788363"
"01000US","B17010","      26","4686582","4627160","4746004"
"01000US","B17010","      27","14513137","14388688","14637586"
"01000US","B17010","      28","28541354","28364947","28717761"
"01000US","B17010","      29","13976750","13842751","14110749"
"01000US","B17010","      30","4171867","4103179","4240555"
"01000US","B17010","      31","2263557","2211083","2316031"
"01000US","B17010","      32","507230","481532","532928"
"01000US","B17010","      33","267097","250173","284021"
"01000US","B17010","      34","1489230","1446697","1531763"
"01000US","B17010","      35","1908310","1863212","1953408"
"01000US","B17010","      36","9804883","9705406","9904360"
"01000US","B17010","      37","5991629","5909472","6073786"
"01000US","B17010","      38","893699","858672","928726"
"01000US","B17010","      39","761239","727487","794991"
"01000US","B17010","      40","4336691","4276526","4396856"
"01000US","B17010","      41","3813254","3760829","3865679"
"01000US","B17021","       1","284577956","284531795","284624117"
"01000US","B17021","       2","37161510","36683913","37639107"
"01000US","B17021","       3","27954840","27574176","28335504"
"01000US","B17021","       4","11342489","11068323","11616655"
"01000US","B17021","       5","10913976","10635847","11192105"
"01000US","B17021","       6","428513","408694","448332"
"01000US","B17021","       7","16612351","16326470","16898232"
"01000US","B17021","       8","2605518","2489260","2721776"
"01000US","B17021","       9","1881518","1779291","1983745"
"01000US","B17021","      10","724000","692721","755279"
"01000US","B17021","      11","14006833","13737252","14276414"
"01000US","B17021","      12","13279594","13017357","13541831"
"01000US","B17021","      13","727239","698622","755856"
"01000US","B17021","      14","9206670","9036605","9376735"
"01000US","B17021","      15","6713858","6606809","6820907"
"01000US","B17021","      16","5404170","5321503","5486837"
"01000US","B17021","      17","1309688","1255860","1363516"
"01000US","B17021","      18","2492812","2410371","2575253"
"01000US","B17021","      19","247416446","246934618","247898274"
"01000US","B17021","      20","211783521","211204901","212362141"
"01000US","B17021","      21","169501645","168813860","170189430"
"01000US","B17021","      22","169068624","168379730","169757518"
"01000US","B17021","      23","433021","408854","457188"
"01000US","B17021","      24","42281876","41881744","42682008"
"01000US","B17021","      25","12296330","12082704","12509956"
"01000US","B17021","      26","11457962","11259795","11656129"
"01000US","B17021","      27","838368","805720","871016"
"01000US","B17021","      28","29985546","29676900","30294192"
"01000US","B17021","      29","28350534","28062036","28639032"
"01000US","B17021","      30","1635012","1585323","1684701"
"01000US","B17021","      31","35632925","35438003","35827847"
"01000US","B17021","      32","30244192","30096610","30391774"
"01000US","B17021","      33","24939465","24809792","25069138"
"01000US","B17021","      34","5304727","5233515","5375939"
"01000US","B17021","      35","5388733","5303294","5474172"
"01000US","B18002","       1","264965834","264900653","265031015"
"01000US","B18002","       2","128954988","128889331","129020645"
"01000US","B18002","       3","22948909","22900920","22996898"
"01000US","B18002","       4","1829268","1784429","1874107"
"01000US","B18002","       5","21119641","21062793","21176489"
"01000US","B18002","       6","9557383","9499070","9615696"
"01000US","B18002","       7","743309","718808","767810"
"01000US","B18002","       8","8814074","8755253","8872895"
"01000US","B18002","       9","81901880","81822490","81981270"
"01000US","B18002","      10","9776977","9656947","9897007"
"01000US","B18002","      11","72124903","72001543","72248263"
"01000US","B18002","      12","8283586","8261347","8305825"
"01000US","B18002","      13","2382006","2342763","2421249"
"01000US","B18002","      14","5901580","5861561","5941599"
"01000US","B18002","      15","6263230","6244378","6282082"
"01000US","B18002","      16","3021182","2985150","3057214"
"01000US","B18002","      17","3242048","3204776","3279320"
"01000US","B18002","      18","136010846","135953576","136068116"
"01000US","B18002","      19","21940127","21893271","21986983"
"01000US","B18002","      20","994879","966406","1023352"
"01000US","B18002","      21","20945248","20889822","21000674"
"01000US","B18002","      22","9102080","9037999","9166161"
"01000US","B18002","      23","539769","518764","560774"
"01000US","B18002","      24","8562311","8499627","8624995"
"01000US","B18002","      25","85310154","85252523","85367785"
"01000US","B18002","      26","10435416","10335038","10535794"
"01000US","B18002","      27","74874738","74753212","74996264"
"01000US","B18002","      28","9880164","9856198","9904130"
"01000US","B18002","      29","2892921","2845216","2940626"
"01000US","B18002","      30","6987243","6941524","7032962"
"01000US","B18002","      31","9778321","9757638","9799004"
"01000US","B18002","      32","5242853","5200493","5285213"
"01000US","B18002","      33","4535468","4491791","4579145"
"01000US","B19001","       1","109902090","109663965","110140215"
"01000US","B19001","       2","9748420","9642708","9854132"
"01000US","B19001","       3","6912624","6828886","6996362"
"01000US","B19001","       4","6668457","6598456","6738458"
