GISJOIN,YEAR,COUNTY,COUNTYA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,ANPSADPI,EKT001,EKT002,EKT003,EKT004,EKT005,EKT006,EKT007,EKT008,EKT009,EKT010,EKT011,EKT012,EKT013,EKT014,EKT015,EKT016,EKT017,EKT018,EKT019,EKT020
"G2901570","1990","Perry","157","4","9999",,"9999","2","Missouri","29","Perry County",14229,4,46,71,5,39,0,0,0,7,1833,0,0,7,0,9,31,0,0,0
"G2901590","1990","Pettis","159","4","9999",,"9999","2","Missouri","29","Pettis County",29089,815,98,89,0,91,8,0,13,22,4432,302,32,42,0,35,0,0,0,3
"G2901610","1990","Phelps","161","4","9999",,"9999","2","Missouri","29","Phelps County",25785,270,60,262,0,121,0,13,0,113,5343,241,57,328,0,60,0,6,4,7
"G2901630","1990","Pike","163","4","9999",,"9999","2","Missouri","29","Pike County",12128,499,33,13,8,75,2,3,0,0,2427,343,30,0,0,27,0,0,0,0
"G2901650","1990","Platte","165","4","3760",,"9999","2","Missouri","29","Platte County",50822,922,201,636,0,797,0,2,14,414,2710,277,13,63,0,89,3,0,22,49
"G2901670","1990","Polk","167","4","9999",,"9999","2","Missouri","29","Polk County",15962,2,148,60,0,75,0,5,25,2,3981,13,21,14,6,65,0,0,0,45
"G2901690","1990","Pulaski","169","4","9999",,"9999","2","Missouri","29","Pulaski County",24457,3246,229,889,18,562,39,16,46,513,4196,574,22,126,8,65,38,2,14,177
"G2901710","1990","Putnam","171","4","9999",,"9999","2","Missouri","29","Putnam County",4002,0,11,0,0,8,0,0,0,0,988,0,2,0,0,3,0,0,0,8
"G2901730","1990","Ralls","173","4","9999",,"9999","2","Missouri","29","Ralls County",7371,66,1,0,0,28,0,0,0,3,871,62,6,0,0,7,0,0,0,0
"G2901750","1990","Randolph","175","4","9999",,"9999","2","Missouri","29","Randolph County",17852,592,118,74,0,34,0,0,13,12,3178,455,38,0,0,22,6,0,0,5
"G2901770","1990","Ray","177","4","3760",,"9999","2","Missouri","29","Ray County",19022,234,79,33,7,54,0,0,0,20,2156,77,3,0,0,11,0,0,0,15
"G2901790","1990","Reynolds","179","4","9999",,"9999","2","Missouri","29","Reynolds County",4942,0,13,0,0,10,0,0,0,6,1571,2,0,0,0,15,0,0,0,0
"G2901810","1990","Ripley","181","4","9999",,"9999","2","Missouri","29","Ripley County",8251,0,30,4,0,3,0,0,8,9,3746,0,34,7,0,19,0,0,0,8
"G2901830","1990","St Charles","183","4","7040",,"9999","2","Missouri","29","St. Charles County",192791,3693,392,1361,56,1838,2,0,15,491,8783,846,28,39,2,71,3,0,0,37
"G2901850","1990","St Clair","185","4","9999",,"9999","2","Missouri","29","St. Clair County",6347,9,8,2,0,22,0,0,3,6,1794,4,20,0,0,4,0,0,21,0
"G2901860","1990","Ste Genevieve","186","4","9999",,"9999","2","Missouri","29","Ste. Genevieve County",13753,40,47,19,0,38,0,0,0,0,1887,3,7,7,0,0,0,0,0,0
"G2901870","1990","St Francois","187","4","9999",,"9999","2","Missouri","29","St. Francois County",37859,63,115,11,7,105,0,0,0,5,7651,19,41,13,0,4,0,0,0,31
"G2901890","1990","St Louis","189","4","7040",,"9999","2","Missouri","29","St. Louis County",786264,112558,1444,11725,471,6461,380,77,199,1385,29095,23053,167,1422,51,487,30,2,2,294
"G2901950","1990","Saline","195","4","9999",,"9999","2","Missouri","29","Saline County",17798,813,40,26,13,113,0,0,38,18,2691,233,0,0,7,21,0,0,0,0
"G2901970","1990","Schuyler","197","4","9999",,"9999","2","Missouri","29","Schuyler County",3278,0,3,6,0,10,0,0,0,0,857,0,7,0,0,12,0,0,0,0
"G2901990","1990","Scotland","199","4","9999",,"9999","2","Missouri","29","Scotland County",3492,0,2,0,0,8,0,0,0,0,1183,12,0,0,0,0,0,0,0,0
"G2902010","1990","Scott","201","4","9999",,"9999","2","Missouri","29","Scott County",29660,1774,69,60,0,48,8,9,0,14,5345,1631,24,0,0,64,5,0,0,48
"G2902030","1990","Shannon","203","4","9999",,"9999","2","Missouri","29","Shannon County",5667,2,4,5,0,3,0,6,0,11,1797,0,9,0,0,0,0,0,0,0
"G2902050","1990","Shelby","205","4","9999",,"9999","2","Missouri","29","Shelby County",5437,47,10,2,2,8,0,0,0,0,1181,19,10,0,0,2,0,0,0,0
"G2902070","1990","Stoddard","207","4","9999",,"9999","2","Missouri","29","Stoddard County",22020,228,21,27,0,52,0,0,0,0,5747,171,14,0,11,58,2,0,0,6
"G2902090","1990","Stone","209","4","9999",,"9999","2","Missouri","29","Stone County",15925,0,80,19,0,52,0,11,0,0,2709,0,53,0,0,16,0,0,0,0
"G2902110","1990","Sullivan","211","4","9999",,"9999","2","Missouri","29","Sullivan County",4819,0,5,5,0,0,0,0,0,0,1290,0,0,0,0,7,0,0,0,0
"G2902130","1990","Taney","213","4","9999",,"9999","2","Missouri","29","Taney County",20823,11,114,32,0,111,0,2,0,0,3224,6,47,6,0,19,0,0,0,27
"G2902150","1990","Texas","215","4","9999",,"9999","2","Missouri","29","Texas County",16125,2,61,109,7,52,0,0,0,6,4801,6,27,2,0,15,0,0,0,0
"G2902170","1990","Vernon","217","4","9999",,"9999","2","Missouri","29","Vernon County",14645,0,57,12,0,33,0,0,0,6,3186,7,46,0,0,13,0,0,0,0
"G2902190","1990","Warren","219","4","9999",,"9999","2","Missouri","29","Warren County",16740,302,44,26,17,102,0,0,19,25,1903,140,9,0,0,25,0,2,0,0
"G2902210","1990","Washington","221","4","9999",,"9999","2","Missouri","29","Washington County",14195,40,40,24,0,12,0,0,26,0,5225,57,23,0,0,41,0,16,0,0
"G2902230","1990","Wayne","223","4","9999",,"9999","2","Missouri","29","Wayne County",8029,0,23,0,0,14,0,0,0,0,3249,2,37,0,0,8,0,0,0,6
"G2902250","1990","Webster","225","4","9999",,"9999","2","Missouri","29","Webster County",18238,32,165,20,0,78,0,9,0,9,4353,0,36,0,0,5,0,0,0,9
"G2902270","1990","Worth","227","4","9999",,"9999","2","Missouri","29","Worth County",1825,0,1,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0
"G2902290","1990","Wright","229","4","9999",,"9999","2","Missouri","29","Wright County",12048,33,136,39,28,72,0,0,0,2,4082,4,82,0,0,20,0,0,0,0
"G2905100","1990","St Louis City","510","4","7040",,"9999","2","Missouri","29","St. Louis city",169216,115057,964,2414,135,2331,188,16,87,951,24132,68645,337,887,175,673,213,0,23,186
"G3000010","1990","Beaverhead","001","8","9999",,"9999","4","Montana","30","Beaverhead County",6422,0,33,11,0,59,0,0,0,15,1440,16,34,0,0,0,0,0,0,5
"G3000030","1990","Big Horn","003","8","9999",,"9999","4","Montana","30","Big Horn County",4141,0,2923,13,0,90,0,29,0,46,610,11,3224,6,0,25,0,66,0,7
"G3000050","1990","Blaine","005","8","9999",,"9999","4","Montana","30","Blaine County",3330,2,1408,5,0,3,0,13,0,10,593,0,1198,0,0,6,0,28,0,0
"G3000070","1990","Broadwater","007","8","9999",,"9999","4","Montana","30","Broadwater County",2674,0,16,10,2,31,0,0,0,7,516,0,12,0,0,2,0,0,0,0
"G3000090","1990","Carbon","009","8","9999",,"9999","4","Montana","30","Carbon County",6566,5,42,2,0,24,0,0,0,5,1291,0,9,0,0,21,0,0,0,16
"G3000110","1990","Carter","011","8","9999",,"9999","4","Montana","30","Carter County",1063,0,8,0,0,0,0,0,0,5,399,0,0,0,0,7,0,0,0,0
"G3000130","1990","Cascade","013","8","3040",,"9999","4","Montana","30","Cascade County",61366,665,1426,653,30,616,57,58,16,297,8201,200,1472,90,0,156,0,106,25,82
"G3000150","1990","Chouteau","015","8","9999",,"9999","4","Montana","30","Chouteau County",4284,0,104,0,0,19,0,13,5,5,758,0,83,19,0,7,0,0,0,0
"G3000170","1990","Custer","017","8","9999",,"9999","4","Montana","30","Custer County",9210,7,70,4,0,37,0,0,0,113,1817,0,16,0,0,30,0,0,0,0
"G3000190","1990","Daniels","019","8","9999",,"9999","4","Montana","30","Daniels County",1862,0,0,2,0,9,0,0,0,0,341,0,3,0,0,0,0,0,0,0
"G3000210","1990","Dawson","021","8","9999",,"9999","4","Montana","30","Dawson County",7900,0,21,12,0,38,0,10,0,0,1281,0,10,4,0,4,0,38,0,9
"G3000230","1990","Deer Lodge","023","8","9999",,"9999","4","Montana","30","Deer Lodge County",7626,21,92,17,0,55,0,0,0,6,1630,0,102,15,0,8,0,0,0,33
"G3000250","1990","Fallon","025","8","9999",,"9999","4","Montana","30","Fallon County",2714,0,12,3,0,5,0,0,0,6,334,0,2,0,0,0,0,0,0,0
"G3000270","1990","Fergus","027","8","9999",,"9999","4","Montana","30","Fergus County",9788,0,76,18,0,26,0,10,0,11,1605,0,47,0,0,7,0,3,0,0
"G3000290","1990","Flathead","029","8","9999",,"9999","4","Montana","30","Flathead County",48367,15,678,262,0,383,0,17,0,110,8003,41,193,22,5,114,0,4,0,47
"G3000310","1990","Gallatin","031","8","9999",,"9999","4","Montana","30","Gallatin County",38198,34,250,461,0,385,0,7,0,65,7467,23,292,142,0,146,0,0,6,59
"G3000330","1990","Garfield","033","8","9999",,"9999","4","Montana","30","Garfield County",1291,0,4,4,0,2,0,0,0,0,273,0,0,0,0,0,0,0,0,0
"G3000350","1990","Glacier","035","8","9999",,"9999","4","Montana","30","Glacier County",4296,2,3217,27,0,20,0,41,0,11,755,4,3440,0,0,0,0,25,0,0
"G3000370","1990","Golden Valley","037","8","9999",,"9999","4","Montana","30","Golden Valley County",629,0,0,5,0,0,0,0,0,5,239,0,3,0,0,0,0,0,0,0
"G3000390","1990","Granite","039","8","9999",,"9999","4","Montana","30","Granite County",1944,0,16,0,0,10,0,0,0,0,538,0,2,8,0,0,0,0,0,0
"G3000410","1990","Hill","041","8","9999",,"9999","4","Montana","30","Hill County",12623,0,1258,24,0,44,0,5,12,71,1599,0,1397,0,0,12,0,42,0,29
"G3000430","1990","Jefferson","043","8","9999",,"9999","4","Montana","30","Jefferson County",6882,0,134,14,3,32,2,2,0,21,536,0,7,0,0,25,0,0,0,0
"G3000450","1990","Judith Basin","045","8","9999",,"9999","4","Montana","30","Judith Basin County",1915,0,8,3,0,8,0,0,2,0,346,0,0,0,0,0,0,0,0,0
"G3000470","1990","Lake","047","8","9999",,"9999","4","Montana","30","Lake County",13394,0,2524,17,0,92,0,128,0,23,2653,6,1678,0,0,30,0,29,0,9
"G3000490","1990","Lewis And Clark","049","8","9999",,"9999","4","Montana","30","Lewis and Clark County",39254,19,693,281,29,305,0,18,7,99,5142,4,268,22,0,6,0,7,0,8
"G3000510","1990","Liberty","051","8","9999",,"9999","4","Montana","30","Liberty County",1755,4,12,0,0,0,0,0,0,0,387,0,3,0,0,0,0,0,0,0
"G3000530","1990","Lincoln","053","8","9999",,"9999","4","Montana","30","Lincoln County",14393,0,267,64,0,135,0,0,0,6,2311,3,85,0,0,16,0,0,0,35
"G3000550","1990","McCone","055","8","9999",,"9999","4","Montana","30","McCone County",1792,2,25,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0
"G3000570","1990","Madison","057","8","9999",,"9999","4","Montana","30","Madison County",4716,0,46,7,0,49,0,0,0,3,1082,0,0,0,0,4,0,0,0,0
"G3000590","1990","Meagher","059","8","9999",,"9999","4","Montana","30","Meagher County",1369,0,16,2,0,11,0,4,0,8,349,0,0,0,0,6,0,0,0,0
"G3000610","1990","Mineral","061","8","9999",,"9999","4","Montana","30","Mineral County",2593,2,21,21,0,46,0,2,0,0,542,2,19,0,0,0,0,9,0,0
"G3000630","1990","Missoula","063","8","9999",,"9999","4","Montana","30","Missoula County",60968,77,841,355,0,422,5,31,17,115,11269,59,773,370,0,175,13,115,0,90
"G3000650","1990","Musselshell","065","8","9999",,"9999","4","Montana","30","Musselshell County",3018,0,2,6,0,64,0,0,0,5,905,0,17,8,0,2,0,0,0,10
"G3000670","1990","Park","067","8","9999",,"9999","4","Montana","30","Park County",11761,54,30,36,0,89,22,0,0,70,2044,0,34,15,4,14,0,6,0,45
"G3000690","1990","Petroleum","069","8","9999",,"9999","4","Montana","30","Petroleum County",380,0,6,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
"G3000710","1990","Phillips","071","8","9999",,"9999","4","Montana","30","Phillips County",3938,0,201,8,0,24,0,0,0,4,706,3,141,0,0,1,0,8,0,12
"G3000730","1990","Pondera","073","8","9999",,"9999","4","Montana","30","Pondera County",4628,12,452,21,0,0,0,0,0,0,815,7,252,8,0,0,0,0,0,0
"G3000750","1990","Powder River","075","8","9999",,"9999","4","Montana","30","Powder River County",1618,0,34,2,0,17,0,0,0,10,359,0,4,0,0,13,0,0,0,0
"G3000770","1990","Powell","077","8","9999",,"9999","4","Montana","30","Powell County",4302,0,82,0,0,49,0,0,0,42,832,0,70,0,0,0,0,0,0,11
"G3000790","1990","Prairie","079","8","9999",,"9999","4","Montana","30","Prairie County",1141,0,4,2,0,2,0,0,0,4,200,0,6,0,0,0,0,0,0,2
"G3000810","1990","Ravalli","081","8","9999",,"9999","4","Montana","30","Ravalli County",20305,5,172,57,0,141,0,3,0,15,3802,13,123,8,6,36,0,7,0,27
"G3000830","1990","Richland","083","8","9999",,"9999","4","Montana","30","Richland County",8845,0,80,10,0,119,7,0,0,29,1363,0,57,0,0,19,0,0,0,43
"G3000850","1990","Roosevelt","085","8","9999",,"9999","4","Montana","30","Roosevelt County",4782,13,2857,17,0,77,0,12,0,14,650,0,2279,9,0,3,0,34,0,0
"G3000870","1990","Rosebud","087","8","9999",,"9999","4","Montana","30","Rosebud County",6595,0,1444,37,0,93,0,9,0,52,725,0,1291,0,0,56,0,25,0,6
"G3000890","1990","Sanders","089","8","9999",,"9999","4","Montana","30","Sanders County",6382,4,360,24,0,95,0,2,0,19,1517,2,138,3,0,18,0,2,0,0
"G3000910","1990","Sheridan","091","8","9999",,"9999","4","Montana","30","Sheridan County",3806,0,44,7,0,20,0,0,0,0,724,0,14,0,0,5,0,0,0,8
"G3000930","1990","Silver Bow","093","8","9999",,"9999","4","Montana","30","Silver Bow County",27488,8,218,173,0,316,0,0,0,130,4489,0,140,11,0,92,3,21,0,133
"G3000950","1990","Stillwater","095","8","9999",,"9999","4","Montana","30","Stillwater County",5543,11,104,8,0,35,0,10,15,25,677,0,5,0,0,0,0,0,0,0
"G3000970","1990","Sweet Grass","097","8","9999",,"9999","4","Montana","30","Sweet Grass County",2749,0,18,5,0,0,0,0,0,0,316,0,3,0,0,4,0,0,0,0
"G3000990","1990","Teton","099","8","9999",,"9999","4","Montana","30","Teton County",4933,0,54,13,0,14,0,0,0,0,986,0,22,0,0,13,0,0,0,0
"G3001010","1990","Toole","101","8","9999",,"9999","4","Montana","30","Toole County",4110,7,46,6,0,11,0,0,0,0,703,0,27,0,0,2,0,0,0,0
"G3001030","1990","Treasure","103","8","9999",,"9999","4","Montana","30","Treasure County",723,0,2,0,0,3,0,0,0,5,125,0,2,0,0,2,0,4,0,5
"G3001050","1990","Valley","105","8","9999",,"9999","4","Montana","30","Valley County",6391,0,317,10,0,45,0,0,0,2,898,0,426,13,0,5,0,0,0,6
"G3001070","1990","Wheatland","107","8","9999",,"9999","4","Montana","30","Wheatland County",1650,0,15,6,0,13,0,0,0,2,433,0,10,0,0,2,0,0,0,11
"G3001090","1990","Wibaux","109","8","9999",,"9999","4","Montana","30","Wibaux County",936,0,5,3,0,0,0,0,0,0,208,0,0,0,0,2,0,0,0,0
"G3001110","1990","Yellowstone","111","8","0880",,"9999","4","Montana","30","Yellowstone County",93406,210,1777,412,12,1178,0,26,11,673,10933,154,1295,15,15,553,7,55,0,408
"G3001130","1990","Yellowstone National Park","113","8","9999",,"9999","4","Montana","30","Yellowstone National Park",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100010","1990","Adams","001","4","9999",,"9999","2","Nebraska","31","Adams County",24858,44,31,83,7,65,0,0,0,93,2733,8,12,15,0,14,0,0,0,0
"G3100030","1990","Antelope","003","4","9999",,"9999","2","Nebraska","31","Antelope County",6330,13,7,2,2,0,0,0,0,0,1481,0,42,2,0,0,0,0,0,0
"G3100050","1990","Arthur","005","4","9999",,"9999","2","Nebraska","31","Arthur County",402,0,2,0,4,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
"G3100070","1990","Banner","007","4","9999",,"9999","2","Nebraska","31","Banner County",649,0,6,0,0,7,0,0,0,4,183,0,0,0,0,3,0,0,0,0
"G3100090","1990","Blaine","009","4","9999",,"9999","2","Nebraska","31","Blaine County",519,1,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0
"G3100110","1990","Boone","011","4","9999",,"9999","2","Nebraska","31","Boone County",5600,1,9,0,0,3,5,0,0,0,910,0,10,0,0,9,0,0,0,0
"G3100130","1990","Box Butte","013","4","9999",,"9999","2","Nebraska","31","Box Butte County",10788,5,87,57,0,293,0,0,0,158,1101,0,169,0,0,158,0,32,0,55
"G3100150","1990","Boyd","015","4","9999",,"9999","2","Nebraska","31","Boyd County",2140,0,4,0,0,0,0,0,0,0,616,0,3,0,0,0,0,0,0,4
"G3100170","1990","Brown","017","4","9999",,"9999","2","Nebraska","31","Brown County",2882,0,8,4,0,20,0,0,0,0,671,0,2,0,0,2,0,0,0,0
"G3100190","1990","Buffalo","019","4","9999",,"9999","2","Nebraska","31","Buffalo County",29013,45,66,66,15,204,0,2,0,397,4555,24,28,59,0,83,0,14,0,105
"G3100210","1990","Burt","021","4","9999",,"9999","2","Nebraska","31","Burt County",6411,3,48,3,0,5,0,0,0,37,1105,0,24,9,0,10,0,0,0,0
"G3100230","1990","Butler","023","4","9999",,"9999","2","Nebraska","31","Butler County",7379,27,14,11,0,8,0,2,0,6,955,0,2,0,0,7,0,0,0,0
"G3100250","1990","Cass","025","4","9999",,"9999","2","Nebraska","31","Cass County",19034,14,103,73,3,67,0,0,2,36,1562,0,27,19,0,10,0,4,0,0
"G3100270","1990","Cedar","027","4","9999",,"9999","2","Nebraska","31","Cedar County",8563,8,21,0,0,2,0,0,0,3,1304,0,2,0,0,0,0,0,0,0
"G3100290","1990","Chase","029","4","9999",,"9999","2","Nebraska","31","Chase County",3635,3,11,2,0,32,0,0,0,2,535,0,0,0,0,69,0,0,0,0
"G3100310","1990","Cherry","031","4","9999",,"9999","2","Nebraska","31","Cherry County",4725,0,112,13,0,0,2,0,0,0,1190,6,140,0,0,50,0,0,0,0
"G3100330","1990","Cheyenne","033","4","9999",,"9999","2","Nebraska","31","Cheyenne County",8174,0,7,18,0,123,2,0,0,79,848,4,44,0,0,9,5,0,0,46
"G3100350","1990","Clay","035","4","9999",,"9999","2","Nebraska","31","Clay County",6096,0,12,8,0,16,0,0,0,29,730,0,0,12,0,8,0,0,0,21
"G3100370","1990","Colfax","037","4","9999",,"9999","2","Nebraska","31","Colfax County",7783,5,20,20,4,87,0,0,0,60,911,0,0,0,0,36,0,0,0,0
"G3100390","1990","Cuming","039","4","9999",,"9999","2","Nebraska","31","Cuming County",8878,0,3,47,0,2,0,0,0,0,961,0,0,0,0,0,0,0,0,0
"G3100410","1990","Custer","041","4","9999",,"9999","2","Nebraska","31","Custer County",10290,0,28,10,0,28,0,0,0,23,1524,0,66,0,0,21,0,0,2,10
"G3100430","1990","Dakota","043","4","7720",,"9999","2","Nebraska","31","Dakota County",13193,78,157,260,6,409,0,2,4,372,1543,28,95,35,0,73,0,0,8,134
"G3100450","1990","Dawes","045","4","9999",,"9999","2","Nebraska","31","Dawes County",6303,0,68,15,0,36,0,0,0,0,1490,15,223,26,41,16,0,9,0,24
"G3100470","1990","Dawson","047","4","9999",,"9999","2","Nebraska","31","Dawson County",16852,4,47,46,6,303,17,0,0,239,1978,0,10,12,0,51,0,0,0,30
"G3100490","1990","Deuel","049","4","9999",,"9999","2","Nebraska","31","Deuel County",1846,2,4,8,0,60,0,0,0,20,194,0,12,0,0,37,0,0,0,27
"G3100510","1990","Dixon","051","4","9999",,"9999","2","Nebraska","31","Dixon County",5117,0,14,0,0,0,0,0,0,0,875,2,0,0,0,4,0,0,0,2
"G3100530","1990","Dodge","053","4","9999",,"9999","2","Nebraska","31","Dodge County",29949,20,120,175,0,71,0,7,0,9,2846,31,32,17,0,15,0,0,0,33
"G3100550","1990","Douglas","055","4","5920",,"9999","2","Nebraska","31","Douglas County",320632,28830,1252,3487,229,4679,252,65,91,3410,25613,14662,923,800,109,749,100,119,19,870
"G3100570","1990","Dundy","057","4","9999",,"9999","2","Nebraska","31","Dundy County",2231,0,1,2,0,11,0,0,0,2,272,0,0,0,0,1,0,0,0,0
"G3100590","1990","Fillmore","059","4","9999",,"9999","2","Nebraska","31","Fillmore County",6207,0,2,3,2,7,0,0,0,1,598,0,11,0,0,0,0,0,0,0
"G3100610","1990","Franklin","061","4","9999",,"9999","2","Nebraska","31","Franklin County",3296,0,7,11,0,17,0,0,0,2,496,0,14,0,0,0,0,0,0,0
"G3100630","1990","Frontier","063","4","9999",,"9999","2","Nebraska","31","Frontier County",2453,2,2,2,4,10,0,0,0,8,534,0,0,2,8,6,0,0,0,3
"G3100650","1990","Furnas","065","4","9999",,"9999","2","Nebraska","31","Furnas County",4464,2,22,2,0,8,0,0,0,2,791,0,6,0,0,11,6,0,0,0
"G3100670","1990","Gage","067","4","9999",,"9999","2","Nebraska","31","Gage County",18756,5,82,74,0,64,0,0,0,5,3101,0,36,0,0,8,0,0,0,8
"G3100690","1990","Garden","069","4","9999",,"9999","2","Nebraska","31","Garden County",2004,0,0,0,0,10,0,0,4,7,361,0,0,0,0,0,0,0,0,0
"G3100710","1990","Garfield","071","4","9999",,"9999","2","Nebraska","31","Garfield County",1699,0,0,0,0,6,0,0,0,0,361,0,0,0,0,0,0,0,0,0
"G3100730","1990","Gosper","073","4","9999",,"9999","2","Nebraska","31","Gosper County",1703,0,0,2,0,4,0,0,0,0,159,0,0,0,0,0,0,0,0,0
"G3100750","1990","Grant","075","4","9999",,"9999","2","Nebraska","31","Grant County",673,0,4,5,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
"G3100770","1990","Greeley","077","4","9999",,"9999","2","Nebraska","31","Greeley County",2477,0,8,4,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0
"G3100790","1990","Hall","079","4","9999",,"9999","2","Nebraska","31","Hall County",40372,104,56,305,24,1151,5,0,0,517,4321,56,63,126,22,330,0,0,12,187
"G3100810","1990","Hamilton","081","4","9999",,"9999","2","Nebraska","31","Hamilton County",7701,2,4,105,0,43,0,2,3,12,722,0,0,0,0,34,0,0,0,0
