GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,ZIPA,SEA,UATYPE,PLACDESC,CBD,INDSUBR,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,SUPFLG22,SUPFLG23,SUPFLG24,SUPFLG25,SUPFLG26,SUPFLG27,DHZ001,DHZ002,DHZ003,DHZ004,DHZ005,DHZ006,DHZ007,DHZ008
"G4801390","1980","A","3","7","Texas","48","1920","Ellis","139",,,,,,,,,,,,"C",,,,,"ELLIS",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1378,100,294,0,668,49,859
"G4801410","1980","A","3","7","Texas","48","2320","El Paso","141",,,,,,,,,,,,"A",,,,,"EL PASO",,,,,,,,,,,,,,,,,,,,,,,,,,,,2247,56840,6198,21272,109,41785,3916,57335
"G4801430","1980","A","3","7","Texas","48",,"Erath","143",,,,,,,,,,,,"07",,,,,"ERATH",,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,0,234,17,63,0,88,13,149
"G4801450","1980","A","3","7","Texas","48",,"Falls","145",,,,,,,,,,,,"08",,,,,"FALLS",,,,"1","1",,,,,,"1",,"1",,,,,"1",,,,,,,,,,0,400,14,136,0,227,0,291
"G4801470","1980","A","3","7","Texas","48",,"Fannin","147",,,,,,,,,,,,"08",,,,,"FANNIN",,,,,,,,,,,,"1","1",,,,,"1","1",,,,,,"1",,,0,83,4,21,0,47,5,44
"G4801490","1980","A","3","7","Texas","48",,"Fayette","149",,,,,,,,,,,,"10",,,,,"FAYETTE",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,300,8,34,0,96,0,185
"G4801510","1980","A","3","7","Texas","48",,"Fisher","151",,,,,,,,,,,,"06",,,,,"FISHER",,,,"1","1",,,,,,"1","1",,,,,,,"1",,,,,"1","1",,,0,246,6,84,0,106,9,216
"G4801530","1980","A","3","7","Texas","48",,"Floyd","153",,,,,,,,,,,,"04",,,,,"FLOYD",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,0,733,65,161,0,265,27,553
"G4801550","1980","A","3","7","Texas","48",,"Foard","155",,,,,,,,,,,,"06",,,,,"FOARD",,,,"1",,,,,,,"1",,"1",,,,,"1",,,,,,,,,,0,57,5,10,0,32,3,47
"G4801570","1980","A","3","7","Texas","48","3360","Fort Bend","157",,,,,,"42",,,,,,"14",,,,,"FORT BEND",,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6799,246,1521,0,3785,107,3751
"G4801590","1980","A","3","7","Texas","48",,"Franklin","159",,,,,,,,,,,,"12",,,,,"FRANKLIN",,,,"1","1",,,,,,"1",,"1",,,,,"1","1",,,,,"1","1",,,0,11,0,12,0,8,0,9
"G4801610","1980","A","3","7","Texas","48",,"Freestone","161",,,,,,,,,,,,"09",,,,,"FREESTONE",,,,"1",,,,,,,"1",,"1",,,,,"1",,,,,,,,,,0,60,0,4,0,18,0,43
"G4801630","1980","A","3","7","Texas","48",,"Frio","163",,,,,,,,,,,,"11",,,,,"FRIO",,,,"1",,,,,,,,,,,,,,,,,,,"1",,"1",,,0,1783,219,713,0,1028,64,1869
"G4801650","1980","A","3","7","Texas","48",,"Gaines","165",,,,,,,,,,,,"05",,,,,"GAINES",,,,"1","1",,,,,,"1",,"1",,,,,"1",,,,,,"1",,,,0,1022,34,162,0,252,44,840
"G4801670","1980","A","3","7","Texas","48","2920","Galveston","167",,,,,,"42",,,,,,"M",,,,,"GALVESTON",,,,,,,,,,,,,,,,,,,,,,,,,,,,39,6202,330,1370,32,3953,171,3576
"G4801690","1980","A","3","7","Texas","48",,"Garza","169",,,,,,,,,,,,"06",,,,,"GARZA",,,,,"1",,,,,,,"1","1",,,,,,,,,,,,"1",,,0,299,0,87,0,160,6,200
"G4801710","1980","A","3","7","Texas","48",,"Gillespie","171",,,,,,,,,,,,"02",,,,,"GILLESPIE",,,,,"1",,,,,"1","1",,,,,,"1",,,,,,,"1",,,,0,274,24,75,0,161,24,229
"G4801730","1980","A","3","7","Texas","48",,"Glasscock","173",,,,,,,,,,,,"16",,,,,"GLASSCOCK",,,,,,,,,,,,,,,,"1",,,,,,,,,,,,0,86,0,14,0,11,2,79
"G4801750","1980","A","3","7","Texas","48",,"Goliad","175",,,,,,,,,,,,"11",,,,,"GOLIAD",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,0,428,18,126,0,229,10,387
"G4801770","1980","A","3","7","Texas","48",,"Gonzales","177",,,,,,,,,,,,"10",,,,,"GONZALES",,,,"1","1",,,,,,"1",,"1",,,,,,,,,,,"1",,,,0,1098,22,349,0,593,39,886
"G4801790","1980","A","3","7","Texas","48",,"Gray","179",,,,,,,,,,,,"04",,,,,"GRAY",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,26,16,0,117,0,156
"G4801810","1980","A","3","7","Texas","48","7640","Grayson","181",,,,,,,,,,,,"08",,,,,"GRAYSON",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,2,112,0,165,11,191
"G4801830","1980","A","3","7","Texas","48","4420","Gregg","183",,,,,,,,,,,,"12",,,,,"GREGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,790,54,87,0,253,17,297
"G4801850","1980","A","3","7","Texas","48",,"Grimes","185",,,,,,,,,,,,"10",,,,,"GRIMES",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,22,45,0,173,16,166
"G4801870","1980","A","3","7","Texas","48","7240","Guadalupe","187",,,,,,,,,,,,"10",,,,,"GUADALUPE",,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2765,104,740,0,1713,125,2074
"G4801890","1980","A","3","7","Texas","48",,"Hale","189",,,,,,,,,,,,"04",,,,,"HALE",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2729,118,744,0,1184,140,2261
"G4801910","1980","A","3","7","Texas","48",,"Hall","191",,,,,,,,,,,,"06",,,,,"HALL",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,0,216,10,45,0,56,4,162
"G4801930","1980","A","3","7","Texas","48",,"Hamilton","193",,,,,,,,,,,,"07",,,,,"HAMILTON",,,,"1",,,,,,,,"1","1",,,,,,"1",,,,,,,,,0,91,0,17,0,28,0,31
"G4801950","1980","A","3","7","Texas","48",,"Hansford","195",,,,,,,,,,,,"04",,,,,"HANSFORD",,,,,,,,,,,,,,,,,,,"1",,,,,"1","1",,,0,190,9,22,0,70,0,91
"G4801970","1980","A","3","7","Texas","48",,"Hardeman","197",,,,,,,,,,,,"06",,,,,"HARDEMAN",,,,"1",,,,,,,"1",,"1",,,,,"1",,,,,,"1",,,,0,112,17,22,0,61,0,60
"G4801990","1980","A","3","7","Texas","48","0840","Hardin","199",,,,,,,,,,,,"13",,,,,"HARDIN",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,5,137,10,14,0,88,14,69
"G4802010","1980","A","3","7","Texas","48","3360","Harris","201",,,,,,"42",,,,,,"G",,,,,"HARRIS",,,,,,,,,,,,,,,,,,,,,,,,,,,,153,105690,4605,15047,15,52903,3067,55459
"G4802030","1980","A","3","7","Texas","48","4420","Harrison","203",,,,,,,,,,,,"12",,,,,"HARRISON",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,6,41,0,144,1,103
"G4802050","1980","A","3","7","Texas","48",,"Hartley","205",,,,,,,,,,,,"04",,,,,"HARTLEY",,,,"1",,,,,,,"1",,"1",,,"1",,,,,,,,"1",,"1",,0,30,11,10,0,52,0,24
"G4802070","1980","A","3","7","Texas","48",,"Haskell","207",,,,,,,,,,,,"06",,,,,"HASKELL",,,,,,,,,,,,"1","1",,,,,,"1",,,,,"1",,,,0,278,14,64,0,106,1,234
"G4802090","1980","A","3","7","Texas","48","0640","Hays","209",,,,,,,,,,,,"02",,,,,"HAYS",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,0,2832,122,1107,0,2037,100,2237
"G4802110","1980","A","3","7","Texas","48",,"Hemphill","211",,,,,,,,,,,,"04",,,,,"HEMPHILL",,,,"1","1",,,,,,"1",,"1",,,,,"1",,,,,,,,,,0,167,11,20,0,35,3,74
"G4802130","1980","A","3","7","Texas","48",,"Henderson","213",,,,,,,,,,,,"12",,,,,"HENDERSON",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,0,185,4,34,0,58,0,44
"G4802150","1980","A","3","7","Texas","48","4880","Hidalgo","215",,,,,,,,,,,,"15",,,,,"HIDALGO",,,,,,,,,,,,,,,,,,,,,,,,,,,,96,43444,4547,16653,12,31165,3526,41351
"G4802170","1980","A","3","7","Texas","48",,"Hill","217",,,,,,,,,,,,"08",,,,,"HILL",,,,,,,,,,,,,,,,,,,"1",,,,,"1",,,,0,327,27,71,0,129,33,263
"G4802190","1980","A","3","7","Texas","48",,"Hockley","219",,,,,,,,,,,,"05",,,,,"HOCKLEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1420,52,312,0,536,93,1136
"G4802210","1980","A","3","7","Texas","48","1920","Hood","221",,,,,,,,,,,,"07",,,,,"HOOD",,,"1","1",,,,,,,,"1","1",,,,,,"1",,,,,,,,,0,119,5,0,0,37,17,90
"G4802230","1980","A","3","7","Texas","48",,"Hopkins","223",,,,,,,,,,,,"12",,,,,"HOPKINS",,,,,"1",,,,,,,"1","1",,,,,"1",,,,,,"1","1",,,0,138,0,32,0,11,0,69
"G4802250","1980","A","3","7","Texas","48",,"Houston","225",,,,,,,,,,,,"12",,,,,"HOUSTON",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,"1",,,0,59,0,499,0,42,0,72
"G4802270","1980","A","3","7","Texas","48",,"Howard","227",,,,,,,,,,,,"05",,,,,"HOWARD",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,14,1430,62,784,0,872,62,1143
"G4802290","1980","A","3","7","Texas","48",,"Hudspeth","229",,,,,,,,,,,,"01",,,,,"HUDSPETH",,,"1","1","1",,,,,,"1",,"1",,,,,"1",,,,,,"1",,,,0,370,4,116,0,99,9,360
"G4802310","1980","A","3","7","Texas","48",,"Hunt","231",,,,,,,,,,,,"08",,,,,"HUNT",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,11,139,0,196,14,173
"G4802330","1980","A","3","7","Texas","48",,"Hutchinson","233",,,,,,,,,,,,"04",,,,,"HUTCHINSON",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,356,9,48,0,109,7,206
"G4802350","1980","A","3","7","Texas","48",,"Irion","235",,,,,,,,,,,,"16",,,,,"IRION",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,0,10,0,35,0,51
"G4802370","1980","A","3","7","Texas","48",,"Jack","237",,,,,,,,,,,,"07",,,,,"JACK",,,,"1","1",,,,,,"1","1",,,,,"1",,,"1",,,"1","1","1",,,0,25,17,12,0,17,0,6
"G4802390","1980","A","3","7","Texas","48",,"Jackson","239",,,,,,,,,,,,"14",,,,,"JACKSON",,,,"1","1",,,,,,"1",,"1",,,,,"1",,,,,,,,,,0,655,17,164,0,280,10,487
"G4802410","1980","A","3","7","Texas","48",,"Jasper","241",,,,,,,,,,,,"13",,,,,"JASPER",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,0,104,4,16,0,41,2,44
"G4802430","1980","A","3","7","Texas","48",,"Jeff Davis","243",,,,,,,,,,,,"01",,,,,"JEFF DAVIS",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,167,10,90,0,87,1,194
"G4802450","1980","A","3","7","Texas","48","0840","Jefferson","245",,,,,,,,,,,,"H",,,,,"JEFFERSON",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2839,130,632,9,1424,126,1821
"G4802470","1980","A","3","7","Texas","48",,"Jim Hogg","247",,,,,,,,,,,,"03",,,,,"JIM HOGG",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1019,53,443,0,530,80,1072
"G4802490","1980","A","3","7","Texas","48",,"Jim Wells","249",,,,,,,,,,,,"11",,,,,"JIM WELLS",,,,,,,,,,,,"1","1",,,,,,,,,,,,"1",,,2,5411,219,2051,0,2970,207,5251
"G4802510","1980","A","3","7","Texas","48","1920","Johnson","251",,,,,,,,,,,,"B",,,,,"JOHNSON",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,676,16,141,0,462,33,395
"G4802530","1980","A","3","7","Texas","48","0040","Jones","253",,,,,,,,,,,,"P",,,,,"JONES",,,,,,,,,,,"1",,"1",,,,,,"1",,,,,"1",,,,0,550,19,159,0,277,19,443
"G4802550","1980","A","3","7","Texas","48",,"Karnes","255",,,,,,,,,,,,"11",,,,,"KARNES",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,0,1193,60,557,0,696,37,1177
"G4802570","1980","A","3","7","Texas","48","1920","Kaufman","257",,,,,,,,,,,,"08",,,,,"KAUFMAN",,,,,,,,,,,,,,,,,,,,,,,,,"1",,,12,432,9,91,0,134,8,227
"G4802590","1980","A","3","7","Texas","48",,"Kendall","259",,,,,,,,,,,,"02",,,,,"KENDALL",,,"1",,,,,,,"1",,"1",,,,,,,"1",,,,"1",,,,,0,317,7,79,0,199,39,241
"G4802610","1980","A","3","7","Texas","48",,"Kenedy","261",,,,,,,,,,,,"03",,,,,"KENEDY",,,,,,,,,,,,,,,,"1",,,,,,,,,,,,0,134,2,23,0,44,1,126
"G4802630","1980","A","3","7","Texas","48",,"Kent","263",,,,,,,,,,,,"06",,,,,"KENT",,,"1",,,,,,,"1",,,"1",,,,"1",,,,,,"1",,,,,0,19,0,10,0,14,0,15
"G4802650","1980","A","3","7","Texas","48",,"Kerr","265",,,,,,,,,,,,"02",,,,,"KERR",,,,,,,,,,,,,,,,,,,,,,,,"1","1",,,7,929,33,248,0,671,28,594
"G4802670","1980","A","3","7","Texas","48",,"Kimble","267",,,,,,,,,,,,"16",,,,,"KIMBLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,191,0,34,0,50,6,175
"G4802690","1980","A","3","7","Texas","48",,"King","269",,,,,,,,,,,,"06",,,,,"KING",,,"1","1",,,,,,"1","1",,"1","1",,,,,,,,,"1","1",,"1",,0,8,0,0,0,0,0,3
"G4802710","1980","A","3","7","Texas","48",,"Kinney","271",,,,,,,,,,,,"16",,,,,"KINNEY",,,,"1","1",,,,,,"1","1",,,,,,"1",,,,,,"1","1",,,0,271,20,135,0,125,20,295
"G4802730","1980","A","3","7","Texas","48",,"Kleberg","273",,,,,,,,,,,,"03",,,,,"KLEBERG",,,,,,,,,,,,,,,,,,,,,,,,,,,,144,3775,232,1482,0,2562,212,3292
"G4802750","1980","A","3","7","Texas","48",,"Knox","275",,,,,,,,,,,,"06",,,,,"KNOX",,,,"1","1",,,,,,"1","1",,,,,,,"1",,,,,"1",,,,0,221,2,95,0,72,9,194
"G4802770","1980","A","3","7","Texas","48",,"Lamar","277",,,,,,,,,,,,"08",,,,,"LAMAR",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,65,7,13,0,55,2,33
"G4802790","1980","A","3","7","Texas","48",,"Lamb","279",,,,,,,,,,,,"05",,,,,"LAMB",,,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,0,1192,53,350,0,489,30,1007
"G4802810","1980","A","3","7","Texas","48",,"Lampasas","281",,,,,,,,,,,,"07",,,,,"LAMPASAS",,,,,,,,,,,,"1","1",,,,,"1","1",,,,,"1",,,,0,204,41,90,0,204,27,195
"G4802830","1980","A","3","7","Texas","48",,"La Salle","283",,,,,,,,,,,,"03",,,,,"LA SALLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,4,774,126,398,0,368,47,934
"G4802850","1980","A","3","7","Texas","48",,"Lavaca","285",,,,,,,,,,,,"10",,,,,"LAVACA",,,,,"1",,,,,,,,,,,,,"1","1",,,,,"1","1",,,0,329,10,82,0,223,2,189
"G4802870","1980","A","3","7","Texas","48",,"Lee","287",,,,,,,,,,,,"09",,,,,"LEE",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,151,8,48,0,71,18,96
"G4802890","1980","A","3","7","Texas","48",,"Leon","289",,,,,,,,,,,,"09",,,,,"LEON",,,,"1","1",,,,,,"1",,"1",,,,"1","1",,,,,,"1",,,,0,47,0,19,0,23,0,54
"G4802910","1980","A","3","7","Texas","48","3360","Liberty","291",,,,,,"42",,,,,,"14",,,,,"LIBERTY",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,0,204,9,40,0,68,15,144
"G4802930","1980","A","3","7","Texas","48",,"Limestone","293",,,,,,,,,,,,"08",,,,,"LIMESTONE",,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,0,164,7,105,0,17,22,174
"G4802950","1980","A","3","7","Texas","48",,"Lipscomb","295",,,,,,,,,,,,"04",,,,,"LIPSCOMB",,,,"1","1",,,,,,,,,,,,,"1",,,,,,"1",,,,0,83,2,0,0,25,0,45
"G4802970","1980","A","3","7","Texas","48",,"Live Oak","297",,,,,,,,,,,,"11",,,,,"LIVE OAK",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,"1",,,,0,797,33,216,0,296,32,638
"G4802990","1980","A","3","7","Texas","48",,"Llano","299",,,,,,,,,,,,"02",,,,,"LLANO",,,"1",,"1",,,,,"1",,"1",,,,,"1",,"1",,,,,,,,,0,74,0,37,0,59,0,32
"G4803010","1980","A","3","7","Texas","48",,"Loving","301",,,,,,,,,,,,"01",,,,,"LOVING",,"1",,,,,,,"1",,,,"1",,,"1",,,,"1",,"1",,,,"1",,0,12,0,7,0,2,0,9
"G4803030","1980","A","3","7","Texas","48","4600","Lubbock","303",,,,,,,,,,,,"L",,,,,"LUBBOCK",,,,,,,,,,,,,,,,,,,,,,,,,,,,280,9583,453,2127,8,5844,429,6229
"G4803050","1980","A","3","7","Texas","48",,"Lynn","305",,,,,,,,,,,,"05",,,,,"LYNN",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,722,16,173,0,230,33,654
"G4803070","1980","A","3","7","Texas","48",,"McCulloch","307",,,,,,,,,,,,"02",,,,,"MCCULLOCH",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,0,334,33,113,0,253,8,290
"G4803090","1980","A","3","7","Texas","48","8800","McLennan","309",,,,,,,,,,,,"D",,,,,"MCLENNAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3537,254,1113,0,2182,192,2262
"G4803110","1980","A","3","7","Texas","48",,"McMullen","311",,,,,,,,,,,,"03",,,,,"MCMULLEN",,"1",,,,,,,"1",,,,"1",,,"1",,,,,,"1",,,,,,0,81,0,15,0,36,3,54
"G4803130","1980","A","3","7","Texas","48",,"Madison","313",,,,,,,,,,,,"09",,,,,"MADISON",,,,,"1",,,,,,"1","1",,,,,,,"1",,,,,"1",,,,0,180,0,399,0,42,0,60
"G4803150","1980","A","3","7","Texas","48",,"Marion","315",,,,,,,,,,,,"12",,,,,"MARION",,,"1","1",,,,,,,,,,"1",,,,,,,,,,,,"1",,0,8,0,8,0,0,0,17
"G4803170","1980","A","3","7","Texas","48",,"Martin","317",,,,,,,,,,,,"05",,,,,"MARTIN",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,382,11,79,0,156,25,279
"G4803190","1980","A","3","7","Texas","48",,"Mason","319",,,,,,,,,,,,"02",,,,,"MASON",,,"1","1","1",,,,,"1","1","1",,,,,,"1","1",,,,"1",,,,,0,135,7,50,0,57,5,125
"G4803210","1980","A","3","7","Texas","48",,"Matagorda","321",,,,,,,,,,,,"14",,,,,"MATAGORDA",,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,0,2065,85,475,0,849,20,1451
"G4803230","1980","A","3","7","Texas","48",,"Maverick","323",,,,,,,,,,,,"03",,,,,"MAVERICK",,,"1",,,,,,,"1",,"1",,,,,,,,,,,"1","1","1",,,0,4735,890,2313,0,3272,483,5557
"G4803250","1980","A","3","7","Texas","48",,"Medina","325",,,,,,,,,,,,"02",,,,,"MEDINA",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,16,2097,154,890,0,1087,96,2125
"G4803270","1980","A","3","7","Texas","48",,"Menard","327",,,,,,,,,,,,"16",,,,,"MENARD",,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,,,,,,0,150,7,54,0,72,0,149
"G4803290","1980","A","3","7","Texas","48","5040","Midland","329",,,,,,,,,,,,"05",,,,,"MIDLAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3150,54,482,0,1958,58,1764
"G4803310","1980","A","3","7","Texas","48",,"Milam","331",,,,,,,,,,,,"08",,,,,"MILAM",,,,,"1",,,,,,,"1","1",,,,,"1",,,,,,,"1",,,0,531,29,151,0,259,4,458
"G4803330","1980","A","3","7","Texas","48",,"Mills","333",,,,,,,,,,,,"07",,,,,"MILLS",,,"1","1","1",,,,,,"1","1",,,,,,"1","1",,,,,,"1",,,0,95,2,2,0,37,5,50
"G4803350","1980","A","3","7","Texas","48",,"Mitchell","335",,,,,,,,,,,,"06",,,,,"MITCHELL",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,496,14,135,0,280,1,368
"G4803370","1980","A","3","7","Texas","48",,"Montague","337",,,,,,,,,,,,"07",,,,,"MONTAGUE",,,"1",,,,,,,,,"1","1",,,,,"1","1",,,,,,,,,0,41,0,20,0,11,0,30
"G4803390","1980","A","3","7","Texas","48","3360","Montgomery","339",,,,,,"42",,,,,,"13",,,,,"MONTGOMERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1235,23,74,0,654,36,658
"G4803410","1980","A","3","7","Texas","48",,"Moore","341",,,,,,,,,,,,"04",,,,,"MOORE",,,,,,,,,,,,,,,,,"1",,"1",,,,"1",,,,,0,831,35,93,0,333,38,491
"G4803430","1980","A","3","7","Texas","48",,"Morris","343",,,,,,,,,,,,"12",,,,,"MORRIS",,,,,"1",,,,,,,"1","1",,,,,"1","1",,,,,,,,,0,38,0,22,0,53,6,53
"G4803450","1980","A","3","7","Texas","48",,"Motley","345",,,,,,,,,,,,"06",,,,,"MOTLEY",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,,,,,0,40,3,17,0,2,0,31
"G4803470","1980","A","3","7","Texas","48",,"Nacogdoches","347",,,,,,,,,,,,"12",,,,,"NACOGDOCHES",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,456,31,176,0,288,4,224
"G4803490","1980","A","3","7","Texas","48",,"Navarro","349",,,,,,,,,,,,"08",,,,,"NAVARRO",,,,,,,,,,,,,,,,,,,,,,,,,,,,13,390,19,75,0,169,6,226
"G4803510","1980","A","3","7","Texas","48",,"Newton","351",,,,,,,,,,,,"13",,,,,"NEWTON",,,,"1","1",,,,,,,,,,,,,,,,,,,,,"1",,0,32,0,3,0,0,0,11
"G4803530","1980","A","3","7","Texas","48",,"Nolan","353",,,,,,,,,,,,"06",,,,,"NOLAN",,,,,"1",,,,,,,,,,,,,"1",,,,,,"1",,,,0,796,43,151,0,392,31,590
"G4803550","1980","A","3","7","Texas","48","1880","Nueces","355",,,,,,,,,,,,"N",,,,,"NUECES",,,,,,,,,,,,,,,,,,,,,,,,,,,,247,29611,1836,8366,62,19400,1212,23334
"G4803570","1980","A","3","7","Texas","48",,"Ochiltree","357",,,,,,,,,,,,"04",,,,,"OCHILTREE",,,,,,,,,,,,,,,,,,"1",,,,,,,,,,0,265,16,21,0,54,15,150
"G4803590","1980","A","3","7","Texas","48",,"Oldham","359",,,,,,,,,,,,"04",,,,,"OLDHAM",,,"1","1",,,,,,,,,,,,"1",,,,"1",,"1",,,,,,0,31,0,12,0,14,0,9
"G4803610","1980","A","3","7","Texas","48","0840","Orange","361",,,,,,,,,,,,"H",,,,,"ORANGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,427,28,78,0,286,30,274
"G4803630","1980","A","3","7","Texas","48",,"Palo Pinto","363",,,,,,,,,,,,"07",,,,,"PALO PINTO",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,3,80,0,213,13,186
"G4803650","1980","A","3","7","Texas","48",,"Panola","365",,,,,,,,,,,,"12",,,,,"PANOLA",,,,,"1",,,,,,,,,,,,,,,,,,,"1",,,,0,119,0,22,0,19,7,31
"G4803670","1980","A","3","7","Texas","48","1920","Parker","367",,,,,,,,,,,,"07",,,,,"PARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,471,15,66,0,158,9,210
"G4803690","1980","A","3","7","Texas","48",,"Parmer","369",,,,,,,,,,,,"04",,,,,"PARMER",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,861,31,123,0,262,26,707
"G4803710","1980","A","3","7","Texas","48",,"Pecos","371",,,,,,,,,,,,"01",,,,,"PECOS",,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,0,1648,68,396,0,743,44,1375
"G4803730","1980","A","3","7","Texas","48",,"Polk","373",,,,,,,,,,,,"13",,,,,"POLK",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,0,276,12,64,0,62,3,172
"G4803750","1980","A","3","7","Texas","48","0320","Potter","375",,,,,,,,,,,,"J",,,,,"POTTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2989,162,486,0,1708,91,1572
"G4803770","1980","A","3","7","Texas","48",,"Presidio","377",,,,,,,,,,,,"01",,,,,"PRESIDIO",,,"1","1","1",,,,,"1","1",,,,,,,"1",,,,,"1","1",,,,0,716,43,435,0,418,21,985
"G4803790","1980","A","3","7","Texas","48",,"Rains","379",,,,,,,,,,,,"12",,,,,"RAINS",,,,,"1",,,,,,,"1","1",,,,,,,,,,"1","1","1",,,0,15,0,0,0,17,0,8
"G4803810","1980","A","3","7","Texas","48","0320","Randall","381",,,,,,,,,,,,"J",,,,,"RANDALL",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1004,15,119,0,616,23,380
"G4803830","1980","A","3","7","Texas","48",,"Reagan","383",,,,,,,,,,,,"16",,,,,"REAGAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,0,330,0,26,0,73,9,227
"G4803850","1980","A","3","7","Texas","48",,"Real","385",,,,,,,,,,,,"16",,,,,"REAL",,,,"1","1",,,,,,"1",,"1",,,,,,,,,,,"1",,,,0,101,9,67,0,54,5,102
"G4803870","1980","A","3","7","Texas","48",,"Red River","387",,,,,,,,,,,,"12",,,,,"RED RIVER",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,0,93,5,26,0,15,0,41
"G4803890","1980","A","3","7","Texas","48",,"Reeves","389",,,,,,,,,,,,"01",,,,,"REEVES",,,,"1",,,,,,,,"1","1",,,,,,"1",,,,,,,,,0,2068,116,703,0,795,94,2096
"G4803910","1980","A","3","7","Texas","48",,"Refugio","391",,,,,,,,,,,,"11",,,,,"REFUGIO",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,2,805,39,314,0,426,20,733
"G4803930","1980","A","3","7","Texas","48",,"Roberts","393",,,,,,,,,,,,"04",,,,,"ROBERTS",,,,"1",,,,,"1",,"1",,,"1",,"1",,"1",,"1",,"1",,"1",,"1",,0,3,0,0,0,0,0,5
"G4803950","1980","A","3","7","Texas","48",,"Robertson","395",,,,,,,,,,,,"09",,,,,"ROBERTSON",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,"1",,,,0,293,2,121,0,161,0,232
