"geoid","tblid","order","cest","clb","cub"
"A4000US024","B99215","       2","2494"," "," "
"A4000US024","B99215","       3","58733"," "," "
"A4000US024","B99216","       1","61227"," "," "
"A4000US024","B99216","       2","43637"," "," "
"A4000US024","B99216","       4","3447"," "," "
"A4000US024","B99216","       5","40190"," "," "
"A4000US024","B99216","       6","17590"," "," "
"A4000US024","B99217","       1","61227"," "," "
"A4000US024","B99217","       2","43637"," "," "
"A4000US024","B99217","       4","3911"," "," "
"A4000US024","B99217","       5","39726"," "," "
"A4000US024","B99217","       6","17590"," "," "
"A4000US024","B99218","       1","31329"," "," "
"A4000US024","B99218","       2","907"," "," "
"A4000US024","B99218","       3","30422"," "," "
"A4000US024","B99241","       1","36757"," "," "
"A4000US024","B99241","       2","1739"," "," "
"A4000US024","B99241","       3","35018"," "," "
"A4000US024","B99242","       1","36757"," "," "
"A4000US024","B99242","       2","1872"," "," "
"A4000US024","B99242","       3","34885"," "," "
"A4000US024","B99243","       1","36757"," "," "
"A4000US024","B99243","       2","1338"," "," "
"A4000US024","B99243","       3","35419"," "," "
"A4000US024","B99244","       1","21024"," "," "
"A4000US024","B99244","       2","1077"," "," "
"A4000US024","B99244","       3","19947"," "," "
"A4000US024","B99245","       1","21024"," "," "
"A4000US024","B99245","       2","1106"," "," "
"A4000US024","B99245","       3","19918"," "," "
"A4000US024","B99246","       1","21024"," "," "
"A4000US024","B99246","       2","754"," "," "
"A4000US024","B99246","       3","20270"," "," "
"A4000US024","B992510","       1","40341"," "," "
"A4000US024","B992510","       2","373"," "," "
"A4000US024","B992510","       3","39968"," "," "
"A4000US024","B992511","       1","31329"," "," "
"A4000US024","B992511","       2","391"," "," "
"A4000US024","B992511","       3","30938"," "," "
"A4000US024","B992512","       1","31329"," "," "
"A4000US024","B992512","       2","157"," "," "
"A4000US024","B992512","       3","31172"," "," "
"A4000US024","B992513","       1","31329"," "," "
"A4000US024","B992513","       2","145"," "," "
"A4000US024","B992513","       3","31184"," "," "
"A4000US024","B992514","       1","8752"," "," "
"A4000US024","B992514","       2","176"," "," "
"A4000US024","B992514","       3","8576"," "," "
"A4000US024","B992515","       1","10307"," "," "
"A4000US024","B992515","       2","268"," "," "
"A4000US024","B992515","       3","10039"," "," "
"A4000US024","B992516","       1","913"," "," "
"A4000US024","B992516","       2","68"," "," "
"A4000US024","B992516","       3","845"," "," "
"A4000US024","B992518","       1","10307"," "," "
"A4000US024","B992518","       2","1849"," "," "
"A4000US024","B992518","       3","6903"," "," "
"A4000US024","B992519","       1","21022"," "," "
"A4000US024","B992519","       2","2239"," "," "
"A4000US024","B992519","       3","18783"," "," "
"A4000US024","B99252","       1","31329"," "," "
"A4000US024","B99252","       2","173"," "," "
"A4000US024","B99252","       3","31156"," "," "
"A4000US024","B992520","       1","161"," "," "
"A4000US024","B992520","       2","62"," "," "
"A4000US024","B992520","       3","99"," "," "
"A4000US024","B992521","       1","21022"," "," "
"A4000US024","B992521","       2","297"," "," "
"A4000US024","B992521","       3","20725"," "," "
"A4000US024","B992522","       1","21022"," "," "
"A4000US024","B992522","       2","12225"," "," "
"A4000US024","B992522","       4","4835"," "," "
"A4000US024","B992522","       5","7390"," "," "
"A4000US024","B992522","       6","8797"," "," "
"A4000US024","B992522","       8","2657"," "," "
"A4000US024","B992522","       9","6140"," "," "
"A4000US024","B992523","       1","21022"," "," "
"A4000US024","B992523","       2","7492"," "," "
"A4000US024","B992523","       3","13530"," "," "
"A4000US024","B99253","       1","9012"," "," "
"A4000US024","B99253","       2","58"," "," "
"A4000US024","B99253","       3","8954"," "," "
"A4000US024","B99254","       1","40341"," "," "
"A4000US024","B99254","       2","2437"," "," "
"A4000US024","B99254","       3","37904"," "," "
"A4000US024","B99255","       1","40341"," "," "
"A4000US024","B99255","       2","1601"," "," "
"A4000US024","B99255","       3","38740"," "," "
"A4000US024","B99256","       1","40341"," "," "
"A4000US024","B99256","       2","8275"," "," "
"A4000US024","B99256","       3","32066"," "," "
"A4000US024","B99257","       1","31329"," "," "
"A4000US024","B99257","       2","1108"," "," "
"A4000US024","B99257","       3","30221"," "," "
"A4000US024","B99258","       1","40341"," "," "
"A4000US024","B99258","       2","1877"," "," "
"A4000US024","B99258","       3","38464"," "," "
"A4000US024","B99259","       1","40341"," "," "
"A4000US024","B99259","       2","206"," "," "
"A4000US024","B99259","       3","40135"," "," "
"A4000US025","B01001","       1","4036413","*****","*****"
"A4000US025","B01001","       2","2008868","2007408","2010328"
"A4000US025","B01001","       3","178537","178149","178925"
"A4000US025","B01001","       4","167444","160342","174546"
"A4000US025","B01001","       5","161981","154861","169101"
"A4000US025","B01001","       6","91587","90453","92721"
"A4000US025","B01001","       7","54920","53244","56596"
"A4000US025","B01001","       8","24439","19767","29111"
"A4000US025","B01001","       9","27929","22992","32866"
"A4000US025","B01001","      10","98801","91984","105618"
"A4000US025","B01001","      11","150048","147557","152539"
"A4000US025","B01001","      12","166217","165359","167075"
"A4000US025","B01001","      13","149971","140991","158951"
"A4000US025","B01001","      14","164420","155497","173343"
"A4000US025","B01001","      15","153568","152993","154143"
"A4000US025","B01001","      16","127601","126918","128284"
"A4000US025","B01001","      17","101153","96025","106281"
"A4000US025","B01001","      18","30323","26438","34208"
"A4000US025","B01001","      19","35790","31932","39648"
"A4000US025","B01001","      20","19047","16104","21990"
"A4000US025","B01001","      21","29599","26190","33008"
"A4000US025","B01001","      22","31834","28521","35147"
"A4000US025","B01001","      23","21411","19102","23720"
"A4000US025","B01001","      24","14621","12548","16694"
"A4000US025","B01001","      25","7627","5906","9348"
"A4000US025","B01001","      26","2027545","2026085","2029005"
"A4000US025","B01001","      27","171373","171140","171606"
"A4000US025","B01001","      28","167789","159726","175852"
"A4000US025","B01001","      29","146759","138636","154882"
"A4000US025","B01001","      30","91531","90294","92768"
"A4000US025","B01001","      31","53660","51892","55428"
"A4000US025","B01001","      32","24003","20217","27789"
"A4000US025","B01001","      33","27925","22777","33073"
"A4000US025","B01001","      34","89149","82959","95339"
"A4000US025","B01001","      35","146695","146691","146699"
"A4000US025","B01001","      36","164644","164407","164881"
"A4000US025","B01001","      37","156778","149375","164181"
"A4000US025","B01001","      38","160315","152814","167816"
"A4000US025","B01001","      39","155859","155202","156516"
"A4000US025","B01001","      40","132268","131961","132575"
"A4000US025","B01001","      41","103572","98878","108266"
"A4000US025","B01001","      42","30889","27671","34107"
"A4000US025","B01001","      43","40749","36772","44726"
"A4000US025","B01001","      44","22801","19117","26485"
"A4000US025","B01001","      45","30125","26541","33709"
"A4000US025","B01001","      46","40967","36864","45070"
"A4000US025","B01001","      47","31189","28594","33784"
"A4000US025","B01001","      48","20974","18392","23556"
"A4000US025","B01001","      49","17531","15025","20037"
"A4000US025","B01002","       2","32.3","32.1","32.5"
"A4000US025","B01002","       3","31.5","31.2","31.8"
"A4000US025","B01002","       4","32.8","32.6","33.0"
"A4000US025","B01003","       1","4036413","*****","*****"
"A4000US025","B02001","       1","4036413","*****","*****"
"A4000US025","B02001","       2","2672147","2647457","2696837"
"A4000US025","B02001","       3","727775","722075","733475"
"A4000US025","B02001","       4","11755","8961","14549"
"A4000US025","B02001","       5","263846","260255","267437"
"A4000US025","B02001","       6","2499","2073","2925"
"A4000US025","B02001","       7","306606","282540","330672"
"A4000US025","B02001","       8","51785","44378","59192"
"A4000US025","B02001","       9","19304","15156","23452"
"A4000US025","B02001","      10","32481","25581","39381"
"A4000US025","B02003","       1","4036413","*****","*****"
"A4000US025","B02003","       2","3984628","3977221","3992035"
"A4000US025","B02003","       3","2672147","2647457","2696837"
"A4000US025","B02003","       4","727775","722075","733475"
"A4000US025","B02003","       5","11755","8961","14549"
"A4000US025","B02003","       6","263846","260255","267437"
"A4000US025","B02003","       7","2499","2073","2925"
"A4000US025","B02003","       8","306606","282540","330672"
"A4000US025","B02003","       9","51785","44378","59192"
"A4000US025","B02003","      10","19304","15156","23452"
"A4000US025","B02003","      11","32481","25581","39381"
"A4000US025","B02003","      12","49453","42168","56738"
"A4000US025","B02003","      13","9183","5503","12863"
"A4000US025","B02003","      14","8873","6134","11612"
"A4000US025","B02003","      15","7284","4806","9762"
"A4000US025","B02003","      16","567","0","1154"
"A4000US025","B02003","      17","23546","17631","29461"
"A4000US025","B02003","      18","2200","1116","3284"
"A4000US025","B02003","      19","132","0","302"
"A4000US025","B02006","       1","263846","260255","267437"
"A4000US025","B02006","       2","70304","60206","80402"
"A4000US025","B02006","       3","1386","0","3081"
"A4000US025","B02006","       4","306","0","808"
"A4000US025","B02006","       5","50962","43432","58492"
"A4000US025","B02006","       6","25803","20288","31318"
"A4000US025","B02006","       7","0","0","543"
"A4000US025","B02006","       8","1333","0","2674"
"A4000US025","B02006","       9","8245","4572","11918"
"A4000US025","B02006","      10","10510","4893","16127"
"A4000US025","B02006","      11","128","0","341"
"A4000US025","B02006","      12","625","0","1309"
"A4000US025","B02006","      13","11467","6418","16516"
"A4000US025","B02006","      14","0","0","543"
"A4000US025","B02006","      15","413","0","918"
"A4000US025","B02006","      16","2231","503","3959"
"A4000US025","B02006","      17","75191","64695","85687"
"A4000US025","B02006","      18","2691","1242","4140"
"A4000US025","B02006","      19","2251","896","3606"
"A4000US025","B02008","       1","2716015","2690690","2741340"
"A4000US025","B02009","       1","744674","741487","747861"
"A4000US025","B02010","       1","23629","19631","27627"
"A4000US025","B02011","       1","276937","272197","281677"
"A4000US025","B02012","       1","2876","2632","3120"
"A4000US025","B02013","       1","326567","302547","350587"
"A4000US025","B03001","       1","4036413","*****","*****"
"A4000US025","B03001","       2","2609932","*****","*****"
"A4000US025","B03001","       3","1426481","*****","*****"
"A4000US025","B03001","       4","1137151","1112034","1162268"
"A4000US025","B03001","       5","13953","7919","19987"
"A4000US025","B03001","       6","13403","8769","18037"
"A4000US025","B03001","       7","3131","999","5263"
"A4000US025","B03001","       8","147789","129139","166439"
"A4000US025","B03001","       9","2266","74","4458"
"A4000US025","B03001","      10","26665","17748","35582"
"A4000US025","B03001","      11","10556","5987","15125"
"A4000US025","B03001","      12","3447","97","6797"
"A4000US025","B03001","      13","1958","258","3658"
"A4000US025","B03001","      14","99133","82102","116164"
"A4000US025","B03001","      15","3764","1027","6501"
"A4000US025","B03001","      16","43924","34622","53226"
"A4000US025","B03001","      17","3055","723","5387"
"A4000US025","B03001","      18","997","180","1814"
"A4000US025","B03001","      19","949","0","2030"
"A4000US025","B03001","      20","26708","18079","35337"
"A4000US025","B03001","      21","2561","504","4618"
"A4000US025","B03001","      22","362","0","807"
"A4000US025","B03001","      23","4483","1754","7212"
"A4000US025","B03001","      24","1570","0","3854"
"A4000US025","B03001","      25","2960","1629","4291"
"A4000US025","B03001","      26","279","0","611"
"A4000US025","B03001","      27","67130","56502","77758"
"A4000US025","B03001","      28","4915","2205","7625"
"A4000US025","B03001","      29","5712","3617","7807"
"A4000US025","B03001","      30","0","0","543"
"A4000US025","B03001","      31","56503","46696","66310"
"A4000US025","B03002","       1","4036413","*****","*****"
"A4000US025","B03002","       2","2609932","*****","*****"
"A4000US025","B03002","       3","1575670","1573718","1577622"
"A4000US025","B03002","       4","722000","716711","727289"
"A4000US025","B03002","       5","9306","7301","11311"
"A4000US025","B03002","       6","261756","258520","264992"
"A4000US025","B03002","       7","2499","2073","2925"
"A4000US025","B03002","       8","6231","3785","8677"
"A4000US025","B03002","       9","32470","26209","38731"
"A4000US025","B03002","      10","4327","2372","6282"
"A4000US025","B03002","      11","28143","22047","34239"
"A4000US025","B03002","      12","1426481","*****","*****"
"A4000US025","B03002","      13","1096477","1071655","1121299"
"A4000US025","B03002","      14","5775","3413","8137"
"A4000US025","B03002","      15","2449","865","4033"
"A4000US025","B03002","      16","2090","900","3280"
"A4000US025","B03002","      17","0","0","543"
"A4000US025","B03002","      18","300375","276104","324646"
"A4000US025","B03002","      19","19315","15004","23626"
"A4000US025","B03002","      20","14977","11014","18940"
"A4000US025","B03002","      21","4338","1853","6823"
"A4000US025","B04001","       1","4036413","*****","*****"
"A4000US025","B04001","       2","149","0","411"
"A4000US025","B04001","       3","0","0","543"
"A4000US025","B04001","       4","278","0","595"
"A4000US025","B04001","       5","268669","244855","292483"
"A4000US025","B04001","       6","20452","15229","25675"
"A4000US025","B04001","       7","3125","1212","5038"
"A4000US025","B04001","       8","0","0","543"
"A4000US025","B04001","       9","1282","0","2893"
"A4000US025","B04001","      10","6604","3796","9412"
"A4000US025","B04001","      11","135","0","362"
"A4000US025","B04001","      12","2240","442","4038"
"A4000US025","B04001","      13","1504","0","3143"
"A4000US025","B04001","      14","3866","1851","5881"
"A4000US025","B04001","      15","1696","36","3356"
"A4000US025","B04001","      16","715","221","1209"
"A4000US025","B04001","      17","0","0","543"
"A4000US025","B04001","      18","2209","687","3731"
"A4000US025","B04001","      19","2522","1553","3491"
"A4000US025","B04001","      20","0","0","543"
"A4000US025","B04001","      21","1048","271","1825"
"A4000US025","B04001","      22","3255","1241","5269"
"A4000US025","B04001","      23","18657","13915","23399"
"A4000US025","B04001","      24","663","0","1466"
"A4000US025","B04001","      25","3553","1481","5625"
"A4000US025","B04001","      26","4326","2449","6203"
"A4000US025","B04001","      27","0","0","543"
"A4000US025","B04001","      28","386","13","759"
"A4000US025","B04001","      29","513","109","917"
"A4000US025","B04001","      30","141","0","376"
"A4000US025","B04001","      31","22930","18536","27324"
"A4000US025","B04001","      32","3850","2412","5288"
"A4000US025","B04001","      33","5760","3675","7845"
"A4000US025","B04001","      34","18420","13860","22980"
"A4000US025","B04001","      35","2614","1444","3784"
"A4000US025","B04001","      36","177062","165632","188492"
"A4000US025","B04001","      37","0","0","543"
"A4000US025","B04001","      38","24181","19431","28931"
"A4000US025","B04001","      39","1761","323","3199"
"A4000US025","B04001","      40","63416","54805","72027"
"A4000US025","B04001","      41","10327","7236","13418"
"A4000US025","B04001","      42","273137","255242","291032"
"A4000US025","B04001","      43","0","0","543"
"A4000US025","B04001","      44","7580","4732","10428"
"A4000US025","B04001","      45","205","0","528"
"A4000US025","B04001","      46","3999","1803","6195"
"A4000US025","B04001","      47","363","0","800"
"A4000US025","B04001","      48","11332","6718","15946"
"A4000US025","B04001","      49","153912","141310","166514"
"A4000US025","B04001","      50","628","187","1069"
"A4000US025","B04001","      51","56198","50315","62081"
"A4000US025","B04001","      52","135","0","355"
"A4000US025","B04001","      53","1286","493","2079"
"A4000US025","B04001","      54","150","0","392"
"A4000US025","B04001","      55","0","0","543"
"A4000US025","B04001","      56","0","0","543"
"A4000US025","B04001","      57","131","0","349"
"A4000US025","B04001","      58","1659","471","2847"
"A4000US025","B04001","      59","11319","8026","14612"
"A4000US025","B04001","      60","369","0","745"
"A4000US025","B04001","      61","41868","35339","48397"
"A4000US025","B04001","      62","1110","166","2054"
"A4000US025","B04001","      63","4145","667","7623"
"A4000US025","B04001","      64","8885","6660","11110"
"A4000US025","B04001","      65","2816","976","4656"
"A4000US025","B04001","      66","48584","41833","55335"
"A4000US025","B04001","      67","38227","32433","44021"
"A4000US025","B04001","      68","154","0","426"
"A4000US025","B04001","      69","111","0","293"
"A4000US025","B04001","      70","1802","262","3342"
"A4000US025","B04001","      71","202","0","440"
"A4000US025","B04001","      72","0","0","543"
"A4000US025","B04001","      73","57531","44168","70894"
"A4000US025","B04001","      74","0","0","543"
"A4000US025","B04001","      75","2612","0","5645"
"A4000US025","B04001","      76","280","0","611"
"A4000US025","B04001","      77","1049","0","2700"
"A4000US025","B04001","      78","1450","0","3974"
"A4000US025","B04001","      79","15517","9379","21655"
"A4000US025","B04001","      80","0","0","543"
"A4000US025","B04001","      81","0","0","543"
"A4000US025","B04001","      82","3461","0","8897"
"A4000US025","B04001","      83","1187","277","2097"
"A4000US025","B04001","      84","1029","0","2637"
"A4000US025","B04001","      85","0","0","543"
"A4000US025","B04001","      86","0","0","543"
"A4000US025","B04001","      87","30551","23525","37577"
"A4000US025","B04001","      88","395","52","738"
"A4000US025","B04001","      89","17630","13677","21583"
"A4000US025","B04001","      90","4107","2166","6048"
"A4000US025","B04001","      91","281","0","612"
"A4000US025","B04001","      92","4105","1780","6430"
"A4000US025","B04001","      93","10909","7581","14237"
"A4000US025","B04001","      94","13081","8671","17491"
"A4000US025","B04001","      95","0","0","543"
"A4000US025","B04001","      96","819","0","1696"
"A4000US025","B04001","      97","3048","424","5672"
"A4000US025","B04001","      98","0","0","543"
"A4000US025","B04001","      99","1551","0","3389"
"A4000US025","B04001","     100","0","0","543"
"A4000US025","B04001","     101","712","0","1784"
"A4000US025","B04001","     102","4789","1614","7964"
"A4000US025","B04001","     103","1700","380","3020"
"A4000US025","B04001","     104","0","0","543"
"A4000US025","B04001","     105","287","0","660"
"A4000US025","B04001","     106","175","0","464"
"A4000US025","B04001","     107","1716","340","3092"
"A4000US025","B04001","     108","2399244","2376234","2422254"
"A4000US025","B04001","     109","199645","185514","213776"
"A4000US025","B04002","       1","4036413","*****","*****"
"A4000US025","B04002","       2","0","0","543"
"A4000US025","B04002","       3","0","0","543"
"A4000US025","B04002","       4","0","0","543"
"A4000US025","B04002","       5","0","0","543"
"A4000US025","B04002","       6","3945","1676","6214"
"A4000US025","B04002","       7","0","0","543"
"A4000US025","B04002","       8","0","0","543"
"A4000US025","B04002","       9","138","0","369"
"A4000US025","B04002","      10","3090","805","5375"
"A4000US025","B04002","      11","0","0","543"
"A4000US025","B04002","      12","0","0","543"
"A4000US025","B04002","      13","238","30","446"
"A4000US025","B04002","      14","321","0","696"
"A4000US025","B04002","      15","158","0","417"
"A4000US025","B04002","      16","348","0","732"
"A4000US025","B04002","      17","0","0","543"
"A4000US025","B04002","      18","293","0","805"
"A4000US025","B04002","      19","3261","1814","4708"
"A4000US025","B04002","      20","0","0","543"
"A4000US025","B04002","      21","811","0","1707"
"A4000US025","B04002","      22","909","0","2208"
"A4000US025","B04002","      23","3704","1855","5553"
"A4000US025","B04002","      24","0","0","543"
"A4000US025","B04002","      25","903","83","1723"
"A4000US025","B04002","      26","651","161","1141"
"A4000US025","B04002","      27","0","0","543"
"A4000US025","B04002","      28","0","0","543"
"A4000US025","B04002","      29","948","19","1877"
"A4000US025","B04002","      30","0","0","543"
"A4000US025","B04002","      31","10723","7867","13579"
"A4000US025","B04002","      32","1110","451","1769"
"A4000US025","B04002","      33","3615","2047","5183"
"A4000US025","B04002","      34","12523","8961","16085"
"A4000US025","B04002","      35","0","0","543"
"A4000US025","B04002","      36","68128","61248","75008"
"A4000US025","B04002","      37","0","0","543"
"A4000US025","B04002","      38","1089","2","2176"
"A4000US025","B04002","      39","1360","0","3060"
"A4000US025","B04002","      40","37197","30543","43851"
"A4000US025","B04002","      41","3556","1675","5437"
"A4000US025","B04002","      42","113531","103699","123363"
"A4000US025","B04002","      43","0","0","543"
"A4000US025","B04002","      44","1713","446","2980"
"A4000US025","B04002","      45","0","0","543"
"A4000US025","B04002","      46","3415","1625","5205"
"A4000US025","B04002","      47","437","0","987"
"A4000US025","B04002","      48","767","6","1528"
"A4000US025","B04002","      49","92343","83562","101124"
"A4000US025","B04002","      50","131","0","347"
"A4000US025","B04002","      51","24975","19758","30192"
"A4000US025","B04002","      52","0","0","543"
"A4000US025","B04002","      53","1015","265","1765"
"A4000US025","B04002","      54","235","0","632"
"A4000US025","B04002","      55","0","0","543"
"A4000US025","B04002","      56","0","0","543"
"A4000US025","B04002","      57","434","0","989"
"A4000US025","B04002","      58","292","0","769"
"A4000US025","B04002","      59","6477","4334","8620"
"A4000US025","B04002","      60","223","0","490"
"A4000US025","B04002","      61","16207","12804","19610"
"A4000US025","B04002","      62","849","261","1437"
"A4000US025","B04002","      63","579","104","1054"
"A4000US025","B04002","      64","2959","1513","4405"
"A4000US025","B04002","      65","249","0","539"
"A4000US025","B04002","      66","14514","11174","17854"
"A4000US025","B04002","      67","18319","15499","21139"
"A4000US025","B04002","      68","195","0","519"
"A4000US025","B04002","      69","132","0","355"
"A4000US025","B04002","      70","1079","263","1895"
"A4000US025","B04002","      71","207","0","458"
"A4000US025","B04002","      72","0","0","543"
"A4000US025","B04002","      73","2470","399","4541"
"A4000US025","B04002","      74","0","0","543"
"A4000US025","B04002","      75","0","0","543"
"A4000US025","B04002","      76","0","0","543"
"A4000US025","B04002","      77","0","0","543"
"A4000US025","B04002","      78","0","0","543"
"A4000US025","B04002","      79","773","0","1815"
"A4000US025","B04002","      80","0","0","543"
"A4000US025","B04002","      81","0","0","543"
"A4000US025","B04002","      82","0","0","543"
"A4000US025","B04002","      83","309","0","700"
"A4000US025","B04002","      84","0","0","543"
"A4000US025","B04002","      85","0","0","543"
"A4000US025","B04002","      86","0","0","543"
"A4000US025","B04002","      87","1388","0","3029"
"A4000US025","B04002","      88","0","0","543"
"A4000US025","B04002","      89","8047","5496","10598"
"A4000US025","B04002","      90","1373","521","2225"
"A4000US025","B04002","      91","0","0","543"
"A4000US025","B04002","      92","970","196","1744"
"A4000US025","B04002","      93","6296","4549","8043"
"A4000US025","B04002","      94","563","56","1070"
"A4000US025","B04002","      95","0","0","543"
"A4000US025","B04002","      96","0","0","543"
"A4000US025","B04002","      97","0","0","543"
"A4000US025","B04002","      98","0","0","543"
"A4000US025","B04002","      99","0","0","543"
"A4000US025","B04002","     100","98","0","265"
"A4000US025","B04002","     101","108","0","289"
"A4000US025","B04002","     102","0","0","543"
"A4000US025","B04002","     103","357","0","811"
"A4000US025","B04002","     104","0","0","543"
"A4000US025","B04002","     105","0","0","543"
"A4000US025","B04002","     106","0","0","543"
"A4000US025","B04002","     107","346","0","797"
"A4000US025","B04002","     108","107875","97666","118084"
"A4000US025","B04002","     109","3452122","3429751","3474493"
"A4000US025","B04006","       1","4036413","*****","*****"
"A4000US025","B04006","       2","149","0","411"
"A4000US025","B04006","       3","0","0","543"
"A4000US025","B04006","       4","278","0","595"
"A4000US025","B04006","       5","268669","244855","292483"
"A4000US025","B04006","       6","23645","18034","29256"
"A4000US025","B04006","       7","3125","1212","5038"
"A4000US025","B04006","       8","0","0","543"
"A4000US025","B04006","       9","1420","0","3047"
"A4000US025","B04006","      10","9694","5773","13615"
"A4000US025","B04006","      11","135","0","362"
"A4000US025","B04006","      12","2240","442","4038"
"A4000US025","B04006","      13","1742","109","3375"
"A4000US025","B04006","      14","4187","2099","6275"
"A4000US025","B04006","      15","1854","164","3544"
"A4000US025","B04006","      16","1063","436","1690"
"A4000US025","B04006","      17","0","0","543"
"A4000US025","B04006","      18","2502","799","4205"
"A4000US025","B04006","      19","5783","3762","7804"
"A4000US025","B04006","      20","0","0","543"
"A4000US025","B04006","      21","1859","960","2758"
"A4000US025","B04006","      22","4164","1223","7105"
"A4000US025","B04006","      23","22361","17397","27325"
"A4000US025","B04006","      24","663","0","1466"
"A4000US025","B04006","      25","4456","2192","6720"
"A4000US025","B04006","      26","4977","2989","6965"
"A4000US025","B04006","      27","0","0","543"
"A4000US025","B04006","      28","386","13","759"
"A4000US025","B04006","      29","1461","364","2558"
"A4000US025","B04006","      30","141","0","376"
"A4000US025","B04006","      31","33653","28159","39147"
"A4000US025","B04006","      32","4960","3334","6586"
"A4000US025","B04006","      33","9375","6653","12097"
"A4000US025","B04006","      34","30943","25020","36866"
"A4000US025","B04006","      35","2614","1444","3784"
"A4000US025","B04006","      36","245190","232057","258323"
"A4000US025","B04006","      37","0","0","543"
"A4000US025","B04006","      38","25270","20372","30168"
"A4000US025","B04006","      39","3121","866","5376"
"A4000US025","B04006","      40","100613","89503","111723"
"A4000US025","B04006","      41","13883","10135","17631"
"A4000US025","B04006","      42","386668","364298","409038"
"A4000US025","B04006","      43","0","0","543"
"A4000US025","B04006","      44","9293","6124","12462"
"A4000US025","B04006","      45","205","0","528"
"A4000US025","B04006","      46","7414","4681","10147"
"A4000US025","B04006","      47","800","0","1726"
"A4000US025","B04006","      48","12099","7306","16892"
"A4000US025","B04006","      49","246255","231378","261132"
"A4000US025","B04006","      50","759","242","1276"
"A4000US025","B04006","      51","81173","73506","88840"
"A4000US025","B04006","      52","135","0","355"
"A4000US025","B04006","      53","2301","1102","3500"
"A4000US025","B04006","      54","385","0","852"
"A4000US025","B04006","      55","0","0","543"
"A4000US025","B04006","      56","0","0","543"
"A4000US025","B04006","      57","565","0","1326"
"A4000US025","B04006","      58","1951","534","3368"
"A4000US025","B04006","      59","17796","14169","21423"
"A4000US025","B04006","      60","592","137","1047"
"A4000US025","B04006","      61","58075","50348","65802"
"A4000US025","B04006","      62","1959","839","3079"
"A4000US025","B04006","      63","4724","1260","8188"
"A4000US025","B04006","      64","11844","8752","14936"
"A4000US025","B04006","      65","3065","1173","4957"
"A4000US025","B04006","      66","63098","55337","70859"
"A4000US025","B04006","      67","56546","50185","62907"
"A4000US025","B04006","      68","349","0","758"
"A4000US025","B04006","      69","243","0","530"
"A4000US025","B04006","      70","2881","1097","4665"
"A4000US025","B04006","      71","409","99","719"
"A4000US025","B04006","      72","0","0","543"
"A4000US025","B04006","      73","59805","46009","73601"
"A4000US025","B04006","      74","0","0","543"
"A4000US025","B04006","      75","2612","0","5645"
"A4000US025","B04006","      76","280","0","611"
"A4000US025","B04006","      77","1049","0","2700"
"A4000US025","B04006","      78","1450","0","3974"
"A4000US025","B04006","      79","16290","10035","22545"
"A4000US025","B04006","      80","0","0","543"
"A4000US025","B04006","      81","0","0","543"
"A4000US025","B04006","      82","3461","0","8897"
"A4000US025","B04006","      83","1496","538","2454"
"A4000US025","B04006","      84","1029","0","2637"
"A4000US025","B04006","      85","0","0","543"
"A4000US025","B04006","      86","0","0","543"
"A4000US025","B04006","      87","31939","24517","39361"
"A4000US025","B04006","      88","395","52","738"
"A4000US025","B04006","      89","25677","20644","30710"
"A4000US025","B04006","      90","5480","3210","7750"
"A4000US025","B04006","      91","281","0","612"
"A4000US025","B04006","      92","5075","2553","7597"
"A4000US025","B04006","      93","17205","13433","20977"
"A4000US025","B04006","      94","13644","9221","18067"
"A4000US025","B04006","      95","0","0","543"
"A4000US025","B04006","      96","819","0","1696"
"A4000US025","B04006","      97","3048","424","5672"
"A4000US025","B04006","      98","0","0","543"
"A4000US025","B04006","      99","1551","0","3389"
"A4000US025","B04006","     100","98","0","265"
"A4000US025","B04006","     101","820","0","1906"
"A4000US025","B04006","     102","4789","1614","7964"
"A4000US025","B04006","     103","2057","670","3444"
"A4000US025","B04006","     104","0","0","543"
"A4000US025","B04006","     105","287","0","660"
"A4000US025","B04006","     106","175","0","464"
"A4000US025","B04006","     107","2062","625","3499"
"A4000US025","B04006","     108","2458346","2434959","2481733"
"A4000US025","B04006","     109","199645","185514","213776"
"A4000US025","B05001","       1","4036413","*****","*****"
"A4000US025","B05001","       2","3096462","3068060","3124864"
"A4000US025","B05001","       3","8022","5527","10517"
"A4000US025","B05001","       4","26476","22213","30739"
"A4000US025","B05001","       5","298629","285064","312194"
"A4000US025","B05001","       6","606824","577785","635863"
"A4000US025","B05002","       1","4036413","*****","*****"
"A4000US025","B05002","       2","3130960","3102723","3159197"
"A4000US025","B05002","       3","2174958","2143232","2206684"
"A4000US025","B05002","       4","921504","896518","946490"
"A4000US025","B05002","       5","165775","149688","181862"
"A4000US025","B05002","       6","244223","231260","257186"
"A4000US025","B05002","       7","369674","352870","386478"
"A4000US025","B05002","       8","141832","131197","152467"
"A4000US025","B05002","       9","34498","29173","39823"
"A4000US025","B05002","      10","4717","2641","6793"
"A4000US025","B05002","      11","3305","1926","4684"
"A4000US025","B05002","      12","26476","22213","30739"
"A4000US025","B05002","      13","905453","877216","933690"
"A4000US025","B05002","      14","298629","285064","312194"
"A4000US025","B05002","      15","606824","577785","635863"
"A4000US025","B05005","       1","939951","911549","968353"
"A4000US025","B05005","       2","166311","148719","183903"
"A4000US025","B05005","       3","4452","2541","6363"
"A4000US025","B05005","       4","161859","144201","179517"
"A4000US025","B05005","       5","3383","1794","4972"
