GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,DHN001,DHN002,DHN003,DHN004,DHN005,DHN006,DHN007,DHN008,DHN009,DHN010,DHN011,DHN012,DHN013,DHN014,DHN015,DHN016,DHN017,DHN018,DHN019,DHN020,DHN021,DHN022,DHN023,DHN024,DHN025,DHO001,DHO002,DHO003,DHO004,DHO005
"G3000210","1980","4","8","Montana","30",,"Dawson","021",,,,,,,,,,,,"DAWSON",1160,657,2625,1110,831,0,0,0,0,0,0,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000230","1980","4","8","Montana","30",,"Deer Lodge","023",,,,,,,,,,,,"DEER LODGE",1142,1300,2868,1317,830,7,7,0,0,10,29,23,38,15,5,0,14,8,9,0,0,0,0,0,0,7,9,16,9,0
"G3000250","1980","4","8","Montana","30",,"Fallon","025",,,,,,,,,,,,"FALLON",486,282,851,295,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"G3000270","1980","4","8","Montana","30",,"Fergus","027",,,,,,,,,,,,"FERGUS",1239,884,3289,1358,1118,0,0,0,0,0,23,46,18,7,0,0,0,0,0,0,0,0,0,0,0,0,10,14,7,6
"G3000290","1980","4","8","Montana","30",,"Flathead","029",,,,,,,,,,,,"FLATHEAD",3561,3380,11936,6638,4692,0,0,12,5,0,39,37,98,39,13,22,8,30,9,8,10,0,38,2,0,37,17,80,13,12
"G3000310","1980","4","8","Montana","30",,"Gallatin","031",,,,,,,,,,,,"GALLATIN",1790,1520,6178,5317,6477,0,0,0,0,0,16,15,35,55,66,40,0,15,21,29,0,0,0,0,0,7,20,30,35,22
"G3000330","1980","4","8","Montana","30",,"Garfield","033",,,,,,,,,,,,"GARFIELD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000350","1980","4","8","Montana","30",,"Glacier","035",,,,,,,,,,,,"GLACIER",553,398,1322,605,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7
"G3000370","1980","4","8","Montana","30",,"Golden Valley","037",,,,,,,,,,,,"GOLDEN VALLEY",117,56,226,129,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000390","1980","4","8","Montana","30",,"Granite","039",,,,,,,,,,,,"GRANITE",229,246,628,306,239,0,0,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000410","1980","4","8","Montana","30",,"Hill","041",,,,,,,,,,,,"HILL",1263,1042,3165,1766,1614,0,0,0,0,0,240,220,230,88,33,0,15,22,12,0,0,0,0,0,0,12,7,32,21,0
"G3000430","1980","4","8","Montana","30",,"Jefferson","043",,,,,,,,,,,,"JEFFERSON",645,443,1549,637,726,0,0,0,0,0,7,3,18,4,1,11,0,17,0,0,0,0,19,0,0,3,0,20,0,0
"G3000450","1980","4","8","Montana","30",,"Judith Basin","045",,,,,,,,,,,,"JUDITH BASIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000470","1980","4","8","Montana","30",,"Lake","047",,,,,,,,,,,,"LAKE",1239,1343,3711,1829,1570,0,3,0,12,0,308,233,532,222,19,0,0,0,0,0,0,0,0,0,0,0,8,25,3,28
"G3000490","1980","4","8","Montana","30",,"Lewis And Clark","049",,,,,,,,,,,,"LEWIS AND CLARK",2241,1954,9312,4962,5886,0,0,17,5,14,87,85,148,42,14,19,0,14,7,22,0,0,5,8,0,0,7,31,29,25
"G3000510","1980","4","8","Montana","30",,"Liberty","051",,,,,,,,,,,,"LIBERTY",317,102,478,264,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000530","1980","4","8","Montana","30",,"Lincoln","053",,,,,,,,,,,,"LINCOLN",1428,1592,3962,1634,1121,0,0,0,0,0,8,9,51,30,9,14,12,2,0,0,0,0,0,0,0,34,1,24,0,12
"G3000550","1980","4","8","Montana","30",,"McCone","055",,,,,,,,,,,,"MCCONE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000570","1980","4","8","Montana","30",,"Madison","057",,,,,,,,,,,,"MADISON",547,434,1332,607,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,2,5
"G3000590","1980","4","8","Montana","30",,"Meagher","059",,,,,,,,,,,,"MEAGHER",230,212,488,216,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000610","1980","4","8","Montana","30",,"Mineral","061",,,,,,,,,,,,"MINERAL",262,320,826,402,250,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,0,1
"G3000630","1980","4","8","Montana","30",,"Missoula","063",,,,,,,,,,,,"MISSOULA",3823,3796,14971,8860,9965,0,0,0,12,24,92,71,209,165,64,120,28,35,27,92,11,12,0,30,19,80,19,115,74,56
"G3000650","1980","4","8","Montana","30",,"Musselshell","065",,,,,,,,,,,,"MUSSELSHELL",545,383,1132,408,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000670","1980","4","8","Montana","30",,"Park","067",,,,,,,,,,,,"PARK",1196,820,3435,1436,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7
"G3000690","1980","4","8","Montana","30",,"Petroleum","069",,,,,,,,,,,,"PETROLEUM",48,60,157,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000710","1980","4","8","Montana","30",,"Phillips","071",,,,,,,,,,,,"PHILLIPS",546,400,1205,505,239,0,0,0,0,0,56,41,47,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000730","1980","4","8","Montana","30",,"Pondera","073",,,,,,,,,,,,"PONDERA",628,402,1389,623,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"G3000750","1980","4","8","Montana","30",,"Powder River","075",,,,,,,,,,,,"POWDER RIVER",232,152,604,287,200,0,0,0,0,0,5,5,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000770","1980","4","8","Montana","30",,"Powell","077",,,,,,,,,,,,"POWELL",595,678,1669,545,613,0,7,8,0,0,23,6,65,12,0,0,0,0,0,0,0,0,0,0,0,17,17,0,6,0
"G3000790","1980","4","8","Montana","30",,"Prairie","079",,,,,,,,,,,,"PRAIRIE",329,123,357,229,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000810","1980","4","8","Montana","30",,"Ravalli","081",,,,,,,,,,,,"RAVALLI",1830,1573,5292,2364,2453,0,0,0,11,0,23,34,45,12,14,20,6,0,10,6,6,15,24,11,0,11,31,63,20,8
"G3000830","1980","4","8","Montana","30",,"Richland","083",,,,,,,,,,,,"RICHLAND",1367,775,2294,1254,779,0,0,0,0,0,3,8,25,16,0,0,0,0,20,8,45,9,11,0,3,54,13,23,5,3
"G3000850","1980","4","8","Montana","30",,"Roosevelt","085",,,,,,,,,,,,"ROOSEVELT",722,356,1564,775,620,0,0,0,0,0,465,242,505,321,47,0,0,0,0,0,0,0,0,0,0,12,6,12,13,0
"G3000870","1980","4","8","Montana","30",,"Rosebud","087",,,,,,,,,,,,"ROSEBUD",533,377,1903,681,615,0,0,0,0,0,239,223,278,105,24,0,0,0,0,0,0,0,0,0,0,4,14,23,0,0
"G3000890","1980","4","8","Montana","30",,"Sanders","089",,,,,,,,,,,,"SANDERS",977,692,2123,713,688,0,0,0,0,0,14,7,10,2,0,2,3,2,8,5,0,0,0,0,0,3,7,9,10,0
"G3000910","1980","4","8","Montana","30",,"Sheridan","091",,,,,,,,,,,,"SHERIDAN",769,304,1102,724,427,0,0,0,0,0,6,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"G3000930","1980","4","8","Montana","30",,"Silver Bow","093",,,,,,,,,,,,"SILVER BOW",3751,3052,9239,3178,3179,15,12,0,0,19,49,101,74,11,13,26,7,28,16,28,57,11,46,5,16,157,37,140,41,16
"G3000950","1980","4","8","Montana","30",,"Stillwater","095",,,,,,,,,,,,"STILLWATER",578,431,1399,659,435,0,0,0,0,0,0,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000970","1980","4","8","Montana","30",,"Sweet Grass","097",,,,,,,,,,,,"SWEET GRASS",423,253,738,367,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3000990","1980","4","8","Montana","30",,"Teton","099",,,,,,,,,,,,"TETON",825,422,1418,645,594,0,0,0,0,0,21,24,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3001010","1980","4","8","Montana","30",,"Toole","101",,,,,,,,,,,,"TOOLE",597,308,1248,567,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
"G3001030","1980","4","8","Montana","30",,"Treasure","103",,,,,,,,,,,,"TREASURE",72,96,254,103,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0
"G3001050","1980","4","8","Montana","30",,"Valley","105",,,,,,,,,,,,"VALLEY",787,669,2357,983,733,0,0,0,0,0,111,35,119,64,22,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
"G3001070","1980","4","8","Montana","30",,"Wheatland","107",,,,,,,,,,,,"WHEATLAND",242,197,636,191,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3001090","1980","4","8","Montana","30",,"Wibaux","109",,,,,,,,,,,,"WIBAUX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3001110","1980","4","8","Montana","30","0880","Yellowstone","111",,,,,,,,,,,,"YELLOWSTONE",7890,5814,22184,11838,12012,27,7,26,24,21,128,123,297,278,116,47,42,39,34,46,246,75,181,54,33,471,146,322,108,87
"G3001130","1980","4","8","Montana","30",,"Yellowstone National Park","113",,,,,,,,,,,,"YELLOWSTONE NATIONAL PARK",21,21,35,36,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100010","1980","2","4","Nebraska","31",,"Adams","001",,,,,,,,,,,,"ADAMS",2491,1899,7874,3129,2745,7,2,8,9,4,11,0,6,6,0,12,0,14,8,0,61,5,0,0,0,91,5,9,3,5
"G3100030","1980","2","4","Nebraska","31",,"Antelope","003",,,,,,,,,,,,"ANTELOPE",1046,547,2459,835,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100050","1980","2","4","Nebraska","31",,"Arthur","005",,,,,,,,,,,,"ARTHUR",33,43,177,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100070","1980","2","4","Nebraska","31",,"Banner","007",,,,,,,,,,,,"BANNER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100090","1980","2","4","Nebraska","31",,"Blaine","009",,,,,,,,,,,,"BLAINE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100110","1980","2","4","Nebraska","31",,"Boone","011",,,,,,,,,,,,"BOONE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100130","1980","2","4","Nebraska","31",,"Box Butte","013",,,,,,,,,,,,"BOX BUTTE",956,777,3389,1371,967,0,0,0,0,0,14,13,46,0,0,7,0,5,0,0,0,0,0,0,0,57,38,91,0,1
"G3100150","1980","2","4","Nebraska","31",,"Boyd","015",,,,,,,,,,,,"BOYD",648,234,827,295,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100170","1980","2","4","Nebraska","31",,"Brown","017",,,,,,,,,,,,"BROWN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100190","1980","2","4","Nebraska","31",,"Buffalo","019",,,,,,,,,,,,"BUFFALO",2226,1859,6845,3571,3418,0,0,3,6,0,6,0,11,2,2,0,0,5,6,47,91,22,36,18,11,111,52,81,44,26
"G3100210","1980","2","4","Nebraska","31",,"Burt","021",,,,,,,,,,,,"BURT",1113,814,2446,792,538,0,0,0,0,0,6,6,11,6,2,0,0,0,0,0,0,0,0,0,0,10,11,2,0,0
"G3100230","1980","2","4","Nebraska","31",,"Butler","023",,,,,,,,,,,,"BUTLER",1540,714,2469,645,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100250","1980","2","4","Nebraska","31",,"Cass","025",,,,,,,,,,,,"CASS",1731,1502,5730,1653,1225,4,0,39,0,0,0,0,0,0,0,7,8,0,5,4,0,0,0,0,0,2,0,20,9,2
"G3100270","1980","2","4","Nebraska","31",,"Cedar","027",,,,,,,,,,,,"CEDAR",1867,635,2578,917,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,11,4,0
"G3100290","1980","2","4","Nebraska","31",,"Chase","029",,,,,,,,,,,,"CHASE",490,288,1178,523,367,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0
"G3100310","1980","2","4","Nebraska","31",,"Cherry","031",,,,,,,,,,,,"CHERRY",597,446,1628,849,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100330","1980","2","4","Nebraska","31",,"Cheyenne","033",,,,,,,,,,,,"CHEYENNE",898,697,2488,1181,790,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,41,15,42,6,0
"G3100350","1980","2","4","Nebraska","31",,"Clay","035",,,,,,,,,,,,"CLAY",936,597,2119,743,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,2,0
"G3100370","1980","2","4","Nebraska","31",,"Colfax","037",,,,,,,,,,,,"COLFAX",1813,689,2445,613,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,18,13,9
"G3100390","1980","2","4","Nebraska","31",,"Cuming","039",,,,,,,,,,,,"CUMING",2025,658,2938,779,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,0,0
"G3100410","1980","2","4","Nebraska","31",,"Custer","041",,,,,,,,,,,,"CUSTER",1524,1169,3798,1483,867,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,5,0
"G3100430","1980","2","4","Nebraska","31","7720","Dakota","043",,,,,,,,,,,,"DAKOTA",1474,1302,4119,1141,817,0,0,0,0,0,35,6,18,12,9,13,15,21,6,5,0,0,0,0,0,90,21,29,14,9
"G3100450","1980","2","4","Nebraska","31",,"Dawes","045",,,,,,,,,,,,"DAWES",612,609,2058,936,934,0,0,0,7,0,9,6,24,15,0,0,0,8,0,13,2,2,9,0,0,11,2,9,12,0
"G3100470","1980","2","4","Nebraska","31",,"Dawson","047",,,,,,,,,,,,"DAWSON",1954,1831,5469,2078,1640,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,69,35,132,15,3
"G3100490","1980","2","4","Nebraska","31",,"Deuel","049",,,,,,,,,,,,"DEUEL",284,166,601,321,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,4,0,0
"G3100510","1980","2","4","Nebraska","31",,"Dixon","051",,,,,,,,,,,,"DIXON",936,527,1836,596,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100530","1980","2","4","Nebraska","31",,"Dodge","053",,,,,,,,,,,,"DODGE",3731,2985,9397,2884,2329,0,0,0,0,0,2,10,8,0,2,10,0,11,15,6,0,0,0,0,0,8,14,26,22,0
"G3100550","1980","2","4","Nebraska","31","5920","Douglas","055",,,,,,,,,,,,"DOUGLAS",20390,23246,79128,38775,43569,3476,4249,6258,2757,1514,187,214,268,127,27,187,78,347,293,613,483,262,430,110,152,1065,576,1106,453,372
"G3100570","1980","2","4","Nebraska","31",,"Dundy","057",,,,,,,,,,,,"DUNDY",516,230,675,285,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100590","1980","2","4","Nebraska","31",,"Fillmore","059",,,,,,,,,,,,"FILLMORE",1006,564,2294,726,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100610","1980","2","4","Nebraska","31",,"Franklin","061",,,,,,,,,,,,"FRANKLIN",816,337,1109,405,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100630","1980","2","4","Nebraska","31",,"Frontier","063",,,,,,,,,,,,"FRONTIER",336,296,914,339,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0
"G3100650","1980","2","4","Nebraska","31",,"Furnas","065",,,,,,,,,,,,"FURNAS",872,504,1818,668,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3
"G3100670","1980","2","4","Nebraska","31",,"Gage","067",,,,,,,,,,,,"GAGE",4092,1854,6287,1796,1542,6,0,6,0,6,3,2,4,0,0,5,2,6,2,6,5,0,2,0,2,26,12,15,11,2
"G3100690","1980","2","4","Nebraska","31",,"Garden","069",,,,,,,,,,,,"GARDEN",390,185,763,375,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100710","1980","2","4","Nebraska","31",,"Garfield","071",,,,,,,,,,,,"GARFIELD",383,209,590,199,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100730","1980","2","4","Nebraska","31",,"Gosper","073",,,,,,,,,,,,"GOSPER",309,118,597,197,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100750","1980","2","4","Nebraska","31",,"Grant","075",,,,,,,,,,,,"GRANT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100770","1980","2","4","Nebraska","31",,"Greeley","077",,,,,,,,,,,,"GREELEY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100790","1980","2","4","Nebraska","31",,"Hall","079",,,,,,,,,,,,"HALL",3626,3147,12105,4896,3567,0,26,16,6,0,20,17,16,13,8,0,0,27,0,0,86,63,70,3,1,180,86,149,30,10
"G3100810","1980","2","4","Nebraska","31",,"Hamilton","081",,,,,,,,,,,,"HAMILTON",909,516,2389,993,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100830","1980","2","4","Nebraska","31",,"Harlan","083",,,,,,,,,,,,"HARLAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100850","1980","2","4","Nebraska","31",,"Hayes","085",,,,,,,,,,,,"HAYES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100870","1980","2","4","Nebraska","31",,"Hitchcock","087",,,,,,,,,,,,"HITCHCOCK",494,286,1080,449,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3
"G3100890","1980","2","4","Nebraska","31",,"Holt","089",,,,,,,,,,,,"HOLT",1684,840,3461,1214,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
"G3100910","1980","2","4","Nebraska","31",,"Hooker","091",,,,,,,,,,,,"HOOKER",101,84,266,106,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100930","1980","2","4","Nebraska","31",,"Howard","093",,,,,,,,,,,,"HOWARD",871,404,1828,565,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100950","1980","2","4","Nebraska","31",,"Jefferson","095",,,,,,,,,,,,"JEFFERSON",1504,772,2458,1077,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,10,0
"G3100970","1980","2","4","Nebraska","31",,"Johnson","097",,,,,,,,,,,,"JOHNSON",931,404,1473,335,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3100990","1980","2","4","Nebraska","31",,"Kearney","099",,,,,,,,,,,,"KEARNEY",779,376,1812,804,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,10,2,0
"G3101010","1980","2","4","Nebraska","31",,"Keith","101",,,,,,,,,,,,"KEITH",787,705,2487,955,644,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,6,9,54,14,18
"G3101030","1980","2","4","Nebraska","31",,"Keya Paha","103",,,,,,,,,,,,"KEYA PAHA",179,74,344,125,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101050","1980","2","4","Nebraska","31",,"Kimball","105",,,,,,,,,,,,"KIMBALL",490,412,1158,551,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,23,0,2
"G3101070","1980","2","4","Nebraska","31",,"Knox","107",,,,,,,,,,,,"KNOX",1961,701,2773,926,543,0,0,0,0,0,49,28,50,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101090","1980","2","4","Nebraska","31","4360","Lancaster","109",,,,,,,,,,,,"LANCASTER",8461,10298,38246,21813,24837,189,350,412,369,149,58,91,117,56,37,106,57,159,198,474,145,63,139,108,88,250,125,377,213,101
"G3101110","1980","2","4","Nebraska","31",,"Lincoln","111",,,,,,,,,,,,"LINCOLN",2477,2378,9057,3979,2486,11,15,0,0,0,14,11,0,0,4,8,0,32,16,8,114,60,126,27,18,228,84,297,48,25
"G3101130","1980","2","4","Nebraska","31",,"Logan","113",,,,,,,,,,,,"LOGAN",90,59,268,103,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101150","1980","2","4","Nebraska","31",,"Loup","115",,,,,,,,,,,,"LOUP",81,69,240,78,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101170","1980","2","4","Nebraska","31",,"McPherson","117",,,,,,,,,,,,"MCPHERSON",101,40,134,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101190","1980","2","4","Nebraska","31",,"Madison","119",,,,,,,,,,,,"MADISON",3599,1996,6776,3466,2128,0,0,30,0,13,13,16,19,14,0,2,0,9,2,6,0,0,9,0,0,23,5,42,10,0
"G3101210","1980","2","4","Nebraska","31",,"Merrick","121",,,,,,,,,,,,"MERRICK",1038,613,2358,781,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,7
"G3101230","1980","2","4","Nebraska","31",,"Morrill","123",,,,,,,,,,,,"MORRILL",739,587,1377,602,317,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,89,14,22,23,0
"G3101250","1980","2","4","Nebraska","31",,"Nance","125",,,,,,,,,,,,"NANCE",760,273,1213,417,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101270","1980","2","4","Nebraska","31",,"Nemaha","127",,,,,,,,,,,,"NEMAHA",1079,579,2032,743,726,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11
"G3101290","1980","2","4","Nebraska","31",,"Nuckolls","129",,,,,,,,,,,,"NUCKOLLS",946,433,2044,485,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101310","1980","2","4","Nebraska","31",,"Otoe","131",,,,,,,,,,,,"OTOE",2122,1183,4462,1160,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0
"G3101330","1980","2","4","Nebraska","31",,"Pawnee","133",,,,,,,,,,,,"PAWNEE",639,302,1259,318,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101350","1980","2","4","Nebraska","31",,"Perkins","135",,,,,,,,,,,,"PERKINS",412,268,834,429,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,4,2,2
"G3101370","1980","2","4","Nebraska","31",,"Phelps","137",,,,,,,,,,,,"PHELPS",978,597,2545,1178,839,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,14,2,0
"G3101390","1980","2","4","Nebraska","31",,"Pierce","139",,,,,,,,,,,,"PIERCE",1307,515,2268,603,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101410","1980","2","4","Nebraska","31",,"Platte","141",,,,,,,,,,,,"PLATTE",2907,1537,7081,2581,2164,0,0,0,0,0,0,0,7,6,0,5,0,21,7,11,0,0,0,0,0,0,0,11,24,13
"G3101430","1980","2","4","Nebraska","31",,"Polk","143",,,,,,,,,,,,"POLK",650,466,1929,573,376,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101450","1980","2","4","Nebraska","31",,"Red Willow","145",,,,,,,,,,,,"RED WILLOW",989,842,3263,1434,912,0,0,0,0,0,0,0,0,0,0,0,4,8,0,2,0,0,0,0,0,20,16,45,15,12
"G3101470","1980","2","4","Nebraska","31",,"Richardson","147",,,,,,,,,,,,"RICHARDSON",1594,1111,3071,808,809,0,0,0,0,0,16,13,25,0,0,0,0,0,0,0,0,0,0,0,0,19,2,19,0,0
"G3101490","1980","2","4","Nebraska","31",,"Rock","149",,,,,,,,,,,,"ROCK",308,143,588,255,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G3101510","1980","2","4","Nebraska","31",,"Saline","151",,,,,,,,,,,,"SALINE",1829,847,3556,987,849,0,0,0,0,0,0,0,0,0,0,5,8,2,0,7,0,0,0,0,0,0,3,3,0,2
"G3101530","1980","2","4","Nebraska","31","5920","Sarpy","153",,,,,,,,,,,,"SARPY",2413,3387,17695,8395,8870,10,57,635,537,313,5,26,44,53,9,130,92,281,97,86,4,38,217,83,22,57,43,529,212,81
