GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,ZIPA,SEA,UATYPE,PLACDESC,CBD,INDSUBR,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,SUPFLG22,SUPFLG23,SUPFLG24,SUPFLG25,SUPFLG26,SUPFLG27,DHY001,DHY002,DHY003,DHY004,DHY005,DHY006,DHY007,DHY008,DHY009,DHY010,DHY011,DHY012,DHY013,DHY014,DHY015,DHY016,DHY017,DHY018,DHY019,DHY020,DHY021,DHY022,DHY023,DHY024,DHY025,DHY026,DHY027,DHY028,DHY029,DHY030,DHY031,DHY032,DHY033,DHY034,DHY035,DHY036,DHY037,DHY038,DHY039,DHY040
"G4700290","1980","A","3","6","Tennessee","47",,"Cocke","029",,,,,,,,,,,,"08",,,,,"COCKE",,,,"1",,,,,,,"1",,"1",,,,,,"1",,,,,"1",,,,37,6054,932,3020,0,3728,792,6286,0,141,31,58,0,115,35,81,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,6,0,0,0,0,0,0,0,0
"G4700310","1980","A","3","6","Tennessee","47",,"Coffee","031",,,,,,,,,,,,"06",,,,,"COFFEE",,,,"1",,,,,,,"1",,"1",,,,,,,,,,,,"1",,,64,9548,628,3127,13,6349,488,7575,0,239,31,66,0,296,46,168,0,0,0,0,0,0,0,0,0,39,0,6,0,12,6,36,0,0,0,0,0,0,0,0
"G4700330","1980","A","3","6","Tennessee","47",,"Crockett","033",,,,,,,,,,,,"01",,,,,"CROCKETT",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,"1","1",,"1",,3,2841,181,1371,0,2041,126,2777,0,430,123,299,2,344,127,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700350","1980","A","3","6","Tennessee","47",,"Cumberland","035",,,,,,,,,,,,"07",,,,,"CUMBERLAND",,,,,"1",,,,,,"1","1",,,,,,,,,,"1",,,"1","1",,28,5889,1007,3310,0,4263,403,6329,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700370","1980","B","3","6","Tennessee","47","5360","Davidson","037",,,,,,,,,,,,"B",,,,,"DAVIDSON",,,,,,,,,,,,,,,,,,,,,,,,,,,,270,101863,4894,30417,52,82958,3156,70630,96,20731,1890,11828,20,22255,2090,18376,0,237,12,41,0,209,7,134,0,737,5,209,0,499,17,326,0,236,7,111,0,91,0,185
"G4700390","1980","A","3","6","Tennessee","47",,"Decatur","039",,,,,,,,,,,,"02",,,,,"DECATUR",,,,"1","1",,,,,"1","1",,,,,,,,,,,,"1","1",,,,0,2307,272,1306,0,1848,129,2187,0,37,24,65,0,93,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700410","1980","A","3","6","Tennessee","47",,"DeKalb","041",,,,,,,,,,,,"06",,,,,"DE KALB",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,,,"1",,0,3053,300,1402,0,2357,193,2756,0,36,24,48,0,36,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700430","1980","A","3","6","Tennessee","47","5360","Dickson","043",,,,,,,,,,,,"03",,,,,"DICKSON",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,,,,,0,6752,726,2601,0,4825,475,5648,0,269,65,106,0,366,39,284,0,6,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700450","1980","A","3","6","Tennessee","47",,"Dyer","045",,,,,,,,,,,,"01",,,,,"DYER",,,,,"1",,,,,,"1",,"1",,,,,"1",,,,,"1","1",,,,22,7394,479,2917,0,5409,421,6441,0,545,84,545,0,665,108,834,0,23,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700470","1980","A","3","6","Tennessee","47",,"Fayette","047",,,,,,,,,,,,"01",,,,,"FAYETTE",,,,"1","1",,,,,,"1",,"1",,,,"1","1",,,,"1",,,,,,8,3286,179,1097,0,1906,161,2679,0,1863,220,1816,0,1584,240,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700490","1980","A","3","6","Tennessee","47",,"Fentress","049",,,,,,,,,,,,"07",,,,,"FENTRESS",,,"1",,"1",,,,,"1",,"1",,,,"1",,,"1",,,"1","1",,,,,0,2764,415,2004,2,2226,141,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700510","1980","A","3","6","Tennessee","47",,"Franklin","051",,,,,,,,,,,,"06",,,,,"FRANKLIN",,,,,,,,,,,,,,,,,,,"1",,,,,"1",,,,65,7094,657,2977,9,4540,472,6382,10,427,102,198,0,390,44,442,6,2,0,12,0,0,0,18,0,46,0,6,0,6,0,24,0,2,0,6,0,6,2,7
"G4700530","1980","A","3","6","Tennessee","47",,"Gibson","053",,,,,,,,,,,,"01",,,,,"GIBSON",,,,,"1",,,,,,,,,,,,,,,,,,,,,,,19,9691,621,4228,0,7206,532,9017,5,1335,243,1194,6,1328,258,1980,0,6,0,0,0,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700550","1980","A","3","6","Tennessee","47",,"Giles","055",,,,,,,,,,,,"05",,,,,"GILES",,,,"1",,,,,,,"1","1",,,,,"1","1",,,,,"1",,"1",,,11,5293,380,2003,0,3828,285,4437,0,705,72,355,0,621,95,642,0,0,0,0,0,0,0,0,0,5,0,0,0,31,0,9,0,0,0,0,0,0,0,0
"G4700570","1980","A","3","6","Tennessee","47",,"Grainger","057",,,,,,,,,,,,"08",,,,,"GRAINGER",,,,"1","1",,,,,,,,,,,,,,,,,"1","1",,,"1",,7,3769,415,1718,0,2150,348,3781,0,53,6,27,0,37,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700590","1980","A","3","6","Tennessee","47",,"Greene","059",,,,,,,,,,,,"08",,,,,"GREENE",,,,,,,,,,,,"1","1",,,,,,"1",,,,,"1","1",,,7,12616,977,5509,3,9195,875,11144,0,223,41,183,0,190,20,156,0,33,4,5,0,5,0,13,0,8,0,17,0,11,0,15,0,6,0,3,0,6,0,3
"G4700610","1980","A","3","6","Tennessee","47",,"Grundy","061",,,,,,,,,,,,"07",,,,,"GRUNDY",,,,,"1",,,,,,,,,,,,,,,,,"1",,"1",,"1",,7,2877,334,1451,0,1515,226,3291,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700630","1980","A","3","6","Tennessee","47",,"Hamblen","063",,,,,,,,,,,,"08",,,,,"HAMBLEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11630,909,3877,0,7906,1046,9228,0,470,64,301,0,484,57,358,0,18,10,6,0,5,0,19,0,15,0,9,0,22,7,12,0,18,0,0,0,11,6,10
"G4700650","1980","A","3","6","Tennessee","47","1560","Hamilton","065",,,,,,,,,,,,"C",,,,,"HAMILTON",,,,,,,,,,,,,,,,,,,,,,,,,,,,67,60951,3756,19177,18,43833,2675,48090,15,9533,1535,5987,0,10610,1185,10186,0,108,5,49,0,81,0,124,0,239,30,60,0,157,11,286,0,90,0,63,0,118,0,49
"G4700670","1980","A","3","6","Tennessee","47",,"Hancock","067",,,,,,,,,,,,"08",,,,,"HANCOCK",,,"1","1","1",,,,,,"1",,"1",,,"1",,,,,,,"1","1",,,,0,1273,168,1013,0,780,85,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700690","1980","A","3","6","Tennessee","47",,"Hardeman","069",,,,,,,,,,,,"01",,,,,"HARDEMAN",,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,0,3289,305,1870,0,2366,227,3520,7,1267,219,1077,0,1080,298,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700710","1980","A","3","6","Tennessee","47",,"Hardin","071",,,,,,,,,,,,"02",,,,,"HARDIN",,,"1",,"1",,,,,"1",,"1",,,,,"1",,"1",,,,"1",,"1",,,23,4939,484,2222,9,3448,295,4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700730","1980","A","3","6","Tennessee","47","3660","Hawkins","073",,,,,,,,,,,,"08",,,,,"HAWKINS",,,,"1",,,,,,,,,,,,,,"1","1",,,,,"1","1",,,12,10266,678,4443,2,5485,649,10107,0,178,2,100,0,113,38,258,0,0,0,0,0,0,0,0,0,19,0,9,0,21,0,22,0,0,0,0,0,0,0,0
"G4700750","1980","A","3","6","Tennessee","47",,"Haywood","075",,,,,,,,,,,,"01",,,,,"HAYWOOD",,"1",,,"1",,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1465,320,1304,0,1275,420,2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700770","1980","A","3","6","Tennessee","47",,"Henderson","077",,,,,,,,,,,,"02",,,,,"HENDERSON",,,,,"1",,,,,,,"1","1",,,,,"1","1",,,,,"1",,,,6,4475,504,1954,0,3314,320,3981,0,343,63,175,0,346,60,285,0,6,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700790","1980","A","3","6","Tennessee","47",,"Henry","079",,,,,,,,,,,,"02",,,,,"HENRY",,,,,,,,,,,"1","1",,,,,,,,,,,,"1","1",,,24,5809,466,3031,0,4303,538,5549,0,550,51,435,0,485,88,671,0,6,0,23,0,16,3,18,0,8,0,0,0,20,0,11,0,0,0,0,0,0,0,0
"G4700810","1980","A","3","6","Tennessee","47",,"Hickman","081",,,,,,,,,,,,"03",,,,,"HICKMAN",,,,,"1",,,,,,,,,,,,"1","1",,,,,"1","1",,,,6,3467,200,1763,0,2349,205,2818,0,106,9,290,0,119,23,104,0,16,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700830","1980","A","3","6","Tennessee","47",,"Houston","083",,,,,,,,,,,,"03",,,,,"HOUSTON",,,,"1","1",,,,,,"1","1","1",,,,,"1",,,,,"1",,"1","1",,14,1422,147,833,0,735,65,1656,0,54,17,40,0,40,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700850","1980","A","3","6","Tennessee","47",,"Humphreys","085",,,,,,,,,,,,"03",,,,,"HUMPHREYS",,,,"1","1",,,,,"1","1",,,"1",,,"1","1",,"1",,,"1","1",,,,0,3778,267,1401,0,2206,167,3471,0,119,7,85,0,74,7,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700870","1980","A","3","6","Tennessee","47",,"Jackson","087",,,,,,,,,,,,"06",,,,,"JACKSON",,,"1",,"1",,,,,"1",,,"1",,,,"1",,,,,,,,,"1",,0,2089,269,1105,0,1456,134,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700890","1980","A","3","6","Tennessee","47",,"Jefferson","089",,,,,,,,,,,,"08",,,,,"JEFFERSON",,,,"1",,,,,,,"1","1","1",,,,,"1","1",,,,"1","1",,,,9,7444,529,3167,0,4901,632,6540,0,153,24,142,0,180,25,208,0,0,0,0,0,0,0,0,0,5,0,2,0,5,0,10,0,0,0,0,0,0,0,0
"G4700910","1980","A","3","6","Tennessee","47",,"Johnson","091",,,,,,,,,,,,"08",,,,,"JOHNSON",,,,,,,,,,"1",,"1",,,,,,,,,,"1",,,"1",,,0,2552,572,1764,0,2305,186,2809,0,14,6,0,0,21,0,11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0
"G4700930","1980","A","3","6","Tennessee","47","3840","Knox","093",,,,,,,,,,,,"D",,,,,"KNOX",,,,,,,,,,,,,,,,,,,,,,,,,,,,166,74980,4226,28542,20,55389,3514,60822,23,4799,561,3415,0,5375,633,5354,0,161,5,89,0,114,24,182,7,359,29,197,0,306,16,281,0,101,6,115,0,48,0,41
"G4700950","1980","A","3","6","Tennessee","47",,"Lake","095",,,,,,,,,,,,"01",,,,,"LAKE",,,,"1","1",,,,,,"1","1",,,,,"1",,"1",,,,"1","1",,,,3,1275,133,774,0,883,104,1434,0,154,49,181,0,193,25,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700970","1980","A","3","6","Tennessee","47",,"Lauderdale","097",,,,,,,,,,,,"01",,,,,"LAUDERDALE",,,,,"1",,,,,,"1",,"1",,,,,"1",,,,,"1","1",,,,15,3714,404,2018,0,2762,144,3710,5,1039,246,1298,0,1000,159,1402,0,11,0,9,0,12,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4700990","1980","A","3","6","Tennessee","47",,"Lawrence","099",,,,,,,,,,,,"03",,,,,"LAWRENCE",,,,,"1",,,,,,,,,,,,"1","1",,,,,"1","1",,,,16,7621,972,3263,0,5292,615,7064,8,50,31,62,7,99,36,72,0,6,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701010","1980","A","3","6","Tennessee","47",,"Lewis","101",,,,,,,,,,,,"03",,,,,"LEWIS",,,,"1",,,,,,"1","1",,,,,,"1","1",,,,,,,,,,0,2195,166,912,0,1711,97,1695,0,43,0,6,0,46,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701030","1980","A","3","6","Tennessee","47",,"Lincoln","103",,,,,,,,,,,,"05",,,,,"LINCOLN",,,,,,,,,,,"1","1",,,,,"1","1",,,,,,,,,,12,6065,482,2159,0,4259,428,4868,0,500,89,252,0,541,44,412,0,0,0,0,0,9,5,7,0,17,0,0,0,17,0,26,0,0,0,0,0,0,0,0
"G4701050","1980","A","3","6","Tennessee","47",,"Loudon","105",,,,,,,,,,,,"08",,,,,"LOUDON",,,,"1","1",,,,,,,,,,,,,,"1",,,,,"1",,,,20,6942,515,2615,0,4960,415,5987,0,120,8,34,0,73,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701070","1980","A","3","6","Tennessee","47",,"McMinn","107",,,,,,,,,,,,"08",,,,,"MCMINN",,,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,6,9555,734,3716,0,6869,500,8256,0,439,21,176,0,356,87,306,0,20,0,22,0,26,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701090","1980","A","3","6","Tennessee","47",,"McNairy","109",,,,,,,,,,,,"02",,,,,"MCNAIRY",,,,"1","1",,,,,,"1","1",,,,,"1",,"1",,,,"1","1",,"1",,22,4728,454,2468,0,3470,240,4586,0,255,18,159,0,262,32,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701110","1980","A","3","6","Tennessee","47",,"Macon","111",,,,,,,,,,,,"06",,,,,"MACON",,,"1","1",,,,,,,"1",,"1",,,,,,,,,,,"1",,,,12,3748,376,1577,2,2789,243,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701130","1980","A","3","6","Tennessee","47",,"Madison","113",,,,,,,,,,,,"01",,,,,"MADISON",,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,,17,13811,649,4385,12,10520,521,10716,0,3649,508,2593,0,3482,542,4566,0,0,0,0,0,0,0,0,0,45,0,0,0,18,0,46,0,0,0,0,0,0,0,0
"G4701150","1980","A","3","6","Tennessee","47","1560","Marion","115",,,,,,,,,,,,"07",,,,,"MARION",,,,"1",,,,,,,"1","1",,,,,,"1","1",,,,,,,,,7,5067,502,2720,3,2813,282,5654,0,188,28,155,0,172,59,268,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,13,0,0,0,0,0,0,0,0
"G4701170","1980","A","3","6","Tennessee","47",,"Marshall","117",,,,,,,,,,,,"05",,,,,"MARSHALL",,,"1",,"1",,,,,"1",,"1",,,,,"1",,"1",,,,,,,,,5,4228,446,1656,0,3393,189,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701190","1980","A","3","6","Tennessee","47",,"Maury","119",,,,,,,,,,,,"05",,,,,"MAURY",,,,"1",,,,,,,"1",,"1",,,,,,"1",,,,,,,,,28,11274,580,3338,2,7659,506,8964,5,1598,171,946,0,1646,195,1541,0,0,0,0,0,0,0,0,0,17,0,0,0,24,10,20,0,0,0,0,0,0,0,0
"G4701210","1980","A","3","6","Tennessee","47",,"Meigs","121",,,,,,,,,,,,"08",,,,,"MEIGS",,,,"1","1","1",,,,"1",,"1",,"1",,,"1",,"1","1",,,,,,,,2,1762,163,707,0,1037,114,1547,0,22,0,16,0,27,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701230","1980","A","3","6","Tennessee","47",,"Monroe","123",,,,,,,,,,,,"08",,,,,"MONROE",,,,,"1",,,,,,,,,,,,,,,,,,,,,"1",,6,6369,689,2693,0,4014,521,6005,0,188,25,106,0,175,44,137,0,6,0,6,0,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701250","1980","A","3","6","Tennessee","47","1660","Montgomery","125",,,,,,,,,,,,"04",,,,,"MONTGOMERY",,,,,,,,,,,,,,,,,,,,,,,,,,,,6483,13367,834,4786,605,10590,993,12644,2302,1952,177,1201,260,1878,454,2617,68,46,6,0,0,24,0,38,133,36,4,11,24,137,39,385,256,69,0,46,31,39,12,92
"G4701270","1980","A","3","6","Tennessee","47",,"Moore","127",,,,,,,,,,,,"05",,,,,"MOORE",,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,,,,,,7,1101,66,381,0,730,35,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701290","1980","A","3","6","Tennessee","47",,"Morgan","129",,,,,,,,,,,,"07",,,,,"MORGAN",,,,"1",,,,,,,"1","1",,,,,,"1","1","1",,,,,,"1",,0,3225,442,2266,0,1948,180,3818,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,15,0,0,0,0,0,0,0,0
"G4701310","1980","A","3","6","Tennessee","47",,"Obion","131",,,,,,,,,,,,"01",,,,,"OBION",,,,,"1",,,,,,,"1","1",,,,,,,,,,,,"1",,,13,7096,511,2870,0,5153,299,6374,0,548,49,326,0,541,128,532,0,13,0,13,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701330","1980","A","3","6","Tennessee","47",,"Overton","133",,,,,,,,,,,,"06",,,,,"OVERTON",,,,,,,,,,"1","1",,,,,,"1","1",,,,,,,,"1",,10,3700,501,2094,0,3037,181,3547,0,11,0,0,0,5,0,6,0,0,0,21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701350","1980","A","3","6","Tennessee","47",,"Perry","135",,,,,,,,,,,,"03",,,,,"PERRY",,,"1",,"1","1",,,,,,,,,,,,,,"1",,"1","1",,,"1",,8,1265,137,746,0,1002,108,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701370","1980","A","3","6","Tennessee","47",,"Pickett","137",,,,,,,,,,,,"06",,,,,"PICKETT",,,,,,,,,,,,,,,,,,,,"1",,,,,,"1",,0,906,61,633,0,738,57,871,0,0,0,0,0,0,0,0,0,6,0,10,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701390","1980","A","3","6","Tennessee","47",,"Polk","139",,,,,,,,,,,,"08",,,,,"POLK",,,"1","1","1",,,,,"1","1","1","1",,,,,"1","1",,,,"1",,,"1",,1,2990,311,1509,0,1920,179,2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701410","1980","A","3","6","Tennessee","47",,"Putnam","141",,,,,,,,,,,,"06",,,,,"PUTNAM",,,,,,,,,,,,,,,,,,,,,,,,"1",,,,16,10927,979,5988,0,8707,529,9473,0,145,35,87,0,201,21,118,0,6,5,17,0,6,8,19,5,46,0,33,0,41,0,26,0,26,0,77,0,0,0,63
"G4701430","1980","A","3","6","Tennessee","47",,"Rhea","143",,,,,,,,,,,,"08",,,,,"RHEA",,,,,"1",,,,,,,"1","1",,,,,,"1",,,,,"1",,,,6,5413,494,2331,0,3800,423,4649,0,116,13,111,0,131,11,140,0,8,0,7,0,19,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701450","1980","A","3","6","Tennessee","47",,"Roane","145",,,,,,,,,,,,"08",,,,,"ROANE",,,,"1",,,,,,,,"1","1",,,,,,"1",,,,"1","1",,,,15,11387,1023,4418,0,7383,841,10183,0,243,58,168,0,222,44,252,0,0,0,0,0,0,0,0,0,28,0,2,0,20,0,18,0,0,0,0,0,0,0,0
"G4701470","1980","A","3","6","Tennessee","47","5360","Robertson","147",,,,,,,,,,,,"04",,,,,"ROBERTSON",,,,,"1",,,,,,"1","1",,,,,,"1","1",,,,,,,"1",,5,8321,593,2757,0,5532,392,6459,16,918,116,468,0,862,138,821,0,6,0,0,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701490","1980","A","3","6","Tennessee","47","5360","Rutherford","149",,,,,,,,,,,,"05",,,,,"RUTHERFORD",,,,,,,,,,,,,,,,,,,,,,,,,,,,83,20362,945,6083,12,14487,825,13435,0,1689,193,1059,0,1744,219,1509,0,48,7,25,0,33,0,25,0,72,4,77,0,94,25,53,0,52,0,17,0,31,12,39
"G4701510","1980","A","3","6","Tennessee","47",,"Scott","151",,,,,,,,,,,,"07",,,,,"SCOTT",,,"1",,"1",,,,,,"1","1",,,,"1",,"1",,,,"1",,,"1",,,13,3565,457,2452,0,1915,272,4756,0,0,0,0,0,0,0,0,0,0,0,8,0,24,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701530","1980","A","3","6","Tennessee","47","1560","Sequatchie","153",,,,,,,,,,,,"07",,,,,"SEQUATCHIE",,,,"1","1",,,,,,,"1","1",,,"1",,,"1","1",,"1",,,,"1",,0,1829,236,940,0,1137,140,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701550","1980","A","3","6","Tennessee","47",,"Sevier","155",,,,,,,,,,,,"08",,,,,"SEVIER",,,,,"1",,,,,,"1","1",,,,,,"1","1",,,,,"1","1",,,13,10041,1032,3840,0,6766,1173,8091,0,25,0,23,0,19,7,16,0,26,0,7,0,29,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701570","1980","A","3","6","Tennessee","47","4920","Shelby","157",,,,,,,,,,,,"A",,,,,"SHELBY",,,,,,,,,,,,,,,,,,,,,,,,,,,,9630,122791,5040,31479,829,91156,4420,87757,1350,52761,8845,34544,193,53123,8966,58319,77,296,27,59,24,182,5,122,176,913,24,265,4,694,32,789,294,241,21,115,24,130,17,182
"G4701590","1980","A","3","6","Tennessee","47",,"Smith","159",,,,,,,,,,,,"05",,,,,"SMITH",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,"1","1",,"1",,2,3641,244,1372,2,2269,253,3084,0,152,17,56,0,126,2,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701610","1980","A","3","6","Tennessee","47",,"Stewart","161",,,,,,,,,,,,"03",,,,,"STEWART",,,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,,,,"1",,32,1761,254,1152,0,1159,135,2011,0,35,1,34,0,13,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701630","1980","A","3","6","Tennessee","47","3660","Sullivan","163",,,,,,,,,,,,"08",,,,,"SULLIVAN",,,,,,,,,,,,,,,,,,,"1",,,,,,,,,12,35741,2268,12481,0,23812,1734,30784,0,479,63,403,0,510,79,444,0,78,0,49,0,19,8,77,0,49,5,9,0,70,6,77,0,21,0,25,0,9,7,0
"G4701650","1980","A","3","6","Tennessee","47","5360","Sumner","165",,,,,,,,,,,,"04",,,,,"SUMNER",,,,,,,,,,,,"1","1",,,,,,"1",,,,,"1","1",,,53,21653,1090,5430,0,14062,1188,14655,0,1022,84,587,0,791,115,877,0,37,0,12,0,8,0,19,0,33,0,7,0,36,0,45,0,9,0,0,0,23,0,34
"G4701670","1980","A","3","6","Tennessee","47","4920","Tipton","167",,,,,,,,,,,,"01",,,,,"TIPTON",,,,,,,,,,,,,,,,,,"1",,,,,,"1",,,,304,5981,347,1878,21,3724,297,5070,9,1304,159,1254,0,1096,176,1876,0,13,0,14,0,7,0,6,5,13,5,0,0,19,6,35,0,7,0,9,0,3,0,0
"G4701690","1980","A","3","6","Tennessee","47",,"Trousdale","169",,,,,,,,,,,,"05",,,,,"TROUSDALE",,,"1","1",,,,,,,,,,,,,,,,,,,,,,,,3,1435,91,425,0,1026,44,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701710","1980","A","3","6","Tennessee","47","3660","Unicoi","171",,,,,,,,,,,,"08",,,,,"UNICOI",,,"1","1",,,,,,"1","1",,,,,,"1","1",,,,"1",,,"1",,,0,3796,388,1803,0,2379,303,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,0,8,0,26,0,0,0,0,0,0,0,0
"G4701730","1980","A","3","6","Tennessee","47","3840","Union","173",,,,,,,,,,,,"08",,,,,"UNION",,,,"1",,,,,,,"1",,"1","1",,,,"1",,"1",,"1",,"1",,"1",,6,2812,173,1219,8,1657,154,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701750","1980","A","3","6","Tennessee","47",,"Van Buren","175",,,,,,,,,,,,"07",,,,,"VAN BUREN",,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,0,1144,91,443,0,1008,44,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G4701770","1980","A","3","6","Tennessee","47",,"Warren","177",,,,,,,,,,,,"06",,,,,"WARREN",,,,"1",,,,,,,,"1","1",,,,,"1","1",,,,,,"1","1",,0,7982,543,2674,0,5406,400,6470,0,210,15,128,0,223,21,238,0,0,0,0,0,0,0,0,0,14,0,8,0,7,2,8,0,0,0,0,0,0,0,0
